periodo,periodo_de,seccion,producto_publicado,sector,moneda,tasa,valor_publicado,valor,unidad,archivo,sha256,fecha_corte,fila,columna
2012-12,titulo_hoja,,PRESTAMOS DE DESARROLLO < = 1 AÑO  (*),BANCOS,M/L,Efectiva,10.65,10.65,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,10,3
2012-12,titulo_hoja,,PRESTAMOS DE DESARROLLO > 1 AÑO,BANCOS,M/L,Efectiva,12.4,12.4,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,11,3
2012-12,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO <= 1 AÑO,BANCOS,M/L,Efectiva,18.699999999999999,18.7,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,12,3
2012-12,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO > 1 AÑO,BANCOS,M/L,Efectiva,25.52,25.52,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,13,3
2012-12,titulo_hoja,,PRESTAMOS POR TARJETAS DE CREDITO,BANCOS,M/L,Efectiva,48.590000000000003,48.59,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,14,3
2012-12,titulo_hoja,,PROMEDIO SIMPLE TASAS ACTIVAS,BANCOS,M/L,Efectiva,21.334285714285716,21.3342857142857,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,15,3
2012-12,titulo_hoja,II. PASIVAS,DEPOSITOS VISTA,BANCOS,M/L,Efectiva,0.71999999999999997,0.72,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,17,3
2012-12,titulo_hoja,CDA,CERTIFIC.DEPOSITOS DE AHORROS A 180 DIAS,BANCOS,M/L,Efectiva,6.54,6.54,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,19,3
2012-12,titulo_hoja,CDA,CERTIFIC.DEP. DE AHORRO <=  365 DIAS,BANCOS,M/L,Efectiva,8.2100000000000009,8.21,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,20,3
2012-12,titulo_hoja,CDA,CERTIFIC. DEPOSITOS AHORROS > 365 DIAS,BANCOS,M/L,Efectiva,12.529999999999999,12.53,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,21,3
2012-12,titulo_hoja,,PRESTAMO COMERCIAL <= 1AÑO,BANCOS,M/L,Nominal,13.300000000000001,13.3,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,8,2
2012-12,titulo_hoja,,PRESTAMO COMERCIAL > 1AÑO,BANCOS,M/L,Nominal,17.640000000000001,17.64,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,9,2
2012-12,titulo_hoja,,PRESTAMOS DE DESARROLLO < = 1 AÑO  (*),BANCOS,M/L,Nominal,10.4,10.4,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,10,2
2012-12,titulo_hoja,,PRESTAMOS DE DESARROLLO > 1 AÑO,BANCOS,M/L,Nominal,12.17,12.17,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,11,2
2012-12,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO <= 1 AÑO,BANCOS,M/L,Nominal,17.109999999999999,17.11,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,12,2
2012-12,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO > 1 AÑO,BANCOS,M/L,Nominal,22.859999999999999,22.86,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,13,2
2012-12,titulo_hoja,,PRESTAMOS POR TARJETAS DE CREDITO,BANCOS,M/L,Nominal,40.350000000000001,40.35,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,14,2
2012-12,titulo_hoja,,PROMEDIO SIMPLE TASAS ACTIVAS,BANCOS,M/L,Nominal,19.118571428571432,19.1185714285714,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,15,2
2012-12,titulo_hoja,II. PASIVAS,DEPOSITOS VISTA,BANCOS,M/L,Nominal,0.70999999999999996,0.71,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,17,2
2012-12,titulo_hoja,CDA,CERTIFIC.DEPOSITOS DE AHORROS A 180 DIAS,BANCOS,M/L,Nominal,6.3899999999999997,6.39,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,19,2
2012-12,titulo_hoja,CDA,CERTIFIC.DEP. DE AHORRO <=  365 DIAS,BANCOS,M/L,Nominal,8.0999999999999996,8.1,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,20,2
2012-12,titulo_hoja,CDA,CERTIFIC. DEPOSITOS AHORROS > 365 DIAS,BANCOS,M/L,Nominal,12.08,12.08,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,21,2
2012-12,titulo_hoja,,PRESTAMO COMERCIAL <= 1AÑO,FINANCIERAS,M/E,Efectiva,13.220000000000001,13.22,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,8,9
2012-12,titulo_hoja,,PRESTAMO COMERCIAL > 1AÑO,FINANCIERAS,M/E,Efectiva,13.98,13.98,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,9,9
2012-12,titulo_hoja,,PRESTAMOS DE DESARROLLO < = 1 AÑO  (*),FINANCIERAS,M/E,Efectiva,0,0,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,10,9
2012-12,titulo_hoja,,PRESTAMOS DE DESARROLLO > 1 AÑO,FINANCIERAS,M/E,Efectiva,0,0,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,11,9
2012-12,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO <= 1 AÑO,FINANCIERAS,M/E,Efectiva,14.539999999999999,14.54,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,12,9
2012-12,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO > 1 AÑO,FINANCIERAS,M/E,Efectiva,14.210000000000001,14.21,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,13,9
2012-12,titulo_hoja,,PRESTAMOS POR TARJETAS DE CREDITO,FINANCIERAS,M/E,Efectiva,0,0,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,14,9
2012-12,titulo_hoja,,PROMEDIO SIMPLE TASAS ACTIVAS,FINANCIERAS,M/E,Efectiva,13.987500000000001,13.9875,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,15,9
2012-12,titulo_hoja,II. PASIVAS,DEPOSITOS VISTA,FINANCIERAS,M/E,Efectiva,0.23999999999999999,0.24,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,17,9
2012-12,titulo_hoja,CDA,CERTIFIC.DEPOSITOS DE AHORROS A 180 DIAS,FINANCIERAS,M/E,Efectiva,4.4100000000000001,4.41,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,19,9
2012-12,titulo_hoja,CDA,CERTIFIC.DEP. DE AHORRO <=  365 DIAS,FINANCIERAS,M/E,Efectiva,3.6400000000000001,3.64,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,20,9
2012-12,titulo_hoja,CDA,CERTIFIC. DEPOSITOS AHORROS > 365 DIAS,FINANCIERAS,M/E,Efectiva,6.6299999999999999,6.63,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,21,9
2012-12,titulo_hoja,,PRESTAMO COMERCIAL <= 1AÑO,FINANCIERAS,M/E,Nominal,12.5,12.5,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,8,8
2012-12,titulo_hoja,,PRESTAMO COMERCIAL > 1AÑO,FINANCIERAS,M/E,Nominal,13.26,13.26,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,9,8
2012-12,titulo_hoja,,PRESTAMOS DE DESARROLLO < = 1 AÑO  (*),FINANCIERAS,M/E,Nominal,0,0,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,10,8
2012-12,titulo_hoja,,PRESTAMOS DE DESARROLLO > 1 AÑO,FINANCIERAS,M/E,Nominal,0,0,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,11,8
2012-12,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO <= 1 AÑO,FINANCIERAS,M/E,Nominal,13.77,13.77,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,12,8
2012-12,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO > 1 AÑO,FINANCIERAS,M/E,Nominal,13.529999999999999,13.53,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,13,8
2012-12,titulo_hoja,,PRESTAMOS POR TARJETAS DE CREDITO,FINANCIERAS,M/E,Nominal,0,0,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,14,8
2012-12,titulo_hoja,,PROMEDIO SIMPLE TASAS ACTIVAS,FINANCIERAS,M/E,Nominal,13.265000000000001,13.265,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,15,8
2012-12,titulo_hoja,II. PASIVAS,DEPOSITOS VISTA,FINANCIERAS,M/E,Nominal,0.23999999999999999,0.24,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,17,8
2012-12,titulo_hoja,CDA,CERTIFIC.DEPOSITOS DE AHORROS A 180 DIAS,FINANCIERAS,M/E,Nominal,4.3399999999999999,4.34,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,19,8
2012-12,titulo_hoja,CDA,CERTIFIC.DEP. DE AHORRO <=  365 DIAS,FINANCIERAS,M/E,Nominal,3.6000000000000001,3.6,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,20,8
2012-12,titulo_hoja,CDA,CERTIFIC. DEPOSITOS AHORROS > 365 DIAS,FINANCIERAS,M/E,Nominal,6.4800000000000004,6.48,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,21,8
2012-12,titulo_hoja,,PRESTAMO COMERCIAL <= 1AÑO,FINANCIERAS,M/L,Efectiva,27.170000000000002,27.17,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,8,7
2012-12,titulo_hoja,,PRESTAMO COMERCIAL > 1AÑO,FINANCIERAS,M/L,Efectiva,33.719999999999999,33.72,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,9,7
2012-12,titulo_hoja,,PRESTAMOS DE DESARROLLO < = 1 AÑO  (*),FINANCIERAS,M/L,Efectiva,19.690000000000001,19.69,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,10,7
2012-12,titulo_hoja,,PRESTAMOS DE DESARROLLO > 1 AÑO,FINANCIERAS,M/L,Efectiva,18.899999999999999,18.9,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,11,7
2012-12,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO <= 1 AÑO,FINANCIERAS,M/L,Efectiva,26.280000000000001,26.28,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,12,7
2012-12,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO > 1 AÑO,FINANCIERAS,M/L,Efectiva,31.379999999999999,31.38,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,13,7
2012-12,titulo_hoja,,PRESTAMOS POR TARJETAS DE CREDITO,FINANCIERAS,M/L,Efectiva,50.979999999999997,50.98,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,14,7
2012-12,titulo_hoja,,PROMEDIO SIMPLE TASAS ACTIVAS,FINANCIERAS,M/L,Efectiva,29.73142857142857,29.7314285714286,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,15,7
2012-12,titulo_hoja,II. PASIVAS,DEPOSITOS VISTA,FINANCIERAS,M/L,Efectiva,0.46000000000000002,0.46,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,17,7
2012-12,titulo_hoja,CDA,CERTIFIC.DEPOSITOS DE AHORROS A 180 DIAS,FINANCIERAS,M/L,Efectiva,5.8700000000000001,5.87,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,19,7
2012-12,titulo_hoja,CDA,CERTIFIC.DEP. DE AHORRO <=  365 DIAS,FINANCIERAS,M/L,Efectiva,9.1600000000000001,9.16,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,20,7
2012-12,titulo_hoja,CDA,CERTIFIC. DEPOSITOS AHORROS > 365 DIAS,FINANCIERAS,M/L,Efectiva,13.4,13.4,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,21,7
2012-12,titulo_hoja,,PRESTAMO COMERCIAL <= 1AÑO,FINANCIERAS,M/L,Nominal,24.390000000000001,24.39,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,8,6
2012-12,titulo_hoja,,PRESTAMO COMERCIAL > 1AÑO,FINANCIERAS,M/L,Nominal,29.539999999999999,29.54,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,9,6
2012-12,titulo_hoja,,PRESTAMOS DE DESARROLLO < = 1 AÑO  (*),FINANCIERAS,M/L,Nominal,18.809999999999999,18.81,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,10,6
2012-12,titulo_hoja,,PRESTAMOS DE DESARROLLO > 1 AÑO,FINANCIERAS,M/L,Nominal,18.899999999999999,18.9,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,11,6
2012-12,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO <= 1 AÑO,FINANCIERAS,M/L,Nominal,23.66,23.66,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,12,6
2012-12,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO > 1 AÑO,FINANCIERAS,M/L,Nominal,27.640000000000001,27.64,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,13,6
2012-12,titulo_hoja,,PRESTAMOS POR TARJETAS DE CREDITO,FINANCIERAS,M/L,Nominal,41.899999999999999,41.9,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,14,6
2012-12,titulo_hoja,,PROMEDIO SIMPLE TASAS ACTIVAS,FINANCIERAS,M/L,Nominal,26.405714285714286,26.4057142857143,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,15,6
2012-12,titulo_hoja,II. PASIVAS,DEPOSITOS VISTA,FINANCIERAS,M/L,Nominal,0.46000000000000002,0.46,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,17,6
2012-12,titulo_hoja,CDA,CERTIFIC.DEPOSITOS DE AHORROS A 180 DIAS,FINANCIERAS,M/L,Nominal,5.7599999999999998,5.76,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,19,6
2012-12,titulo_hoja,CDA,CERTIFIC.DEP. DE AHORRO <=  365 DIAS,FINANCIERAS,M/L,Nominal,8.8699999999999992,8.87,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,20,6
2012-12,titulo_hoja,CDA,CERTIFIC. DEPOSITOS AHORROS > 365 DIAS,FINANCIERAS,M/L,Nominal,12.869999999999999,12.87,porcentaje anual (según la hoja),Ficha 122012.xls,e623fd35bdb0a4d04d9cbb32ebff7343452a0a15e2ce6aa03956ccd944e2ab81,2012-12-31,21,6
2013-01,titulo_hoja,,PRESTAMO COMERCIAL <= 1AÑO,BANCOS,M/E,Efectiva,7.3399999999999999,7.34,porcentaje anual (según la hoja),Ficha 012013.xls,5777d4f63c69e2bee81778c02c6b3dd64b4a0271ec7a18f5178778ae54bc1950,2013-01-31,8,5
2013-01,titulo_hoja,,PRESTAMO COMERCIAL > 1AÑO,BANCOS,M/E,Efectiva,8.9399999999999995,8.94,porcentaje anual (según la hoja),Ficha 012013.xls,5777d4f63c69e2bee81778c02c6b3dd64b4a0271ec7a18f5178778ae54bc1950,2013-01-31,9,5
2013-01,titulo_hoja,,PRESTAMOS DE DESARROLLO < = 1 AÑO  (*),BANCOS,M/E,Efectiva,8.0500000000000007,8.05,porcentaje anual (según la hoja),Ficha 012013.xls,5777d4f63c69e2bee81778c02c6b3dd64b4a0271ec7a18f5178778ae54bc1950,2013-01-31,10,5
2013-01,titulo_hoja,,PRESTAMOS DE DESARROLLO > 1 AÑO,BANCOS,M/E,Efectiva,9.7200000000000006,9.72,porcentaje anual (según la hoja),Ficha 012013.xls,5777d4f63c69e2bee81778c02c6b3dd64b4a0271ec7a18f5178778ae54bc1950,2013-01-31,11,5
2013-01,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO <= 1 AÑO,BANCOS,M/E,Efectiva,9.0999999999999996,9.1,porcentaje anual (según la hoja),Ficha 012013.xls,5777d4f63c69e2bee81778c02c6b3dd64b4a0271ec7a18f5178778ae54bc1950,2013-01-31,12,5
2013-01,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO > 1 AÑO,BANCOS,M/E,Efectiva,9.7799999999999994,9.78,porcentaje anual (según la hoja),Ficha 012013.xls,5777d4f63c69e2bee81778c02c6b3dd64b4a0271ec7a18f5178778ae54bc1950,2013-01-31,13,5
2013-01,titulo_hoja,,PRESTAMOS POR TARJETAS DE CREDITO,BANCOS,M/E,Efectiva,0,0,porcentaje anual (según la hoja),Ficha 012013.xls,5777d4f63c69e2bee81778c02c6b3dd64b4a0271ec7a18f5178778ae54bc1950,2013-01-31,14,5
2013-01,titulo_hoja,,PROMEDIO SIMPLE TASAS ACTIVAS,BANCOS,M/E,Efectiva,8.8216666666666672,8.82166666666667,porcentaje anual (según la hoja),Ficha 012013.xls,5777d4f63c69e2bee81778c02c6b3dd64b4a0271ec7a18f5178778ae54bc1950,2013-01-31,15,5
2013-01,titulo_hoja,II. PASIVAS,DEPOSITOS VISTA,BANCOS,M/E,Efectiva,0.22,0.22,porcentaje anual (según la hoja),Ficha 012013.xls,5777d4f63c69e2bee81778c02c6b3dd64b4a0271ec7a18f5178778ae54bc1950,2013-01-31,17,5
2013-01,titulo_hoja,CDA,CERTIFIC.DEPOSITOS DE AHORROS A 180 DIAS,BANCOS,M/E,Efectiva,2.3300000000000001,2.33,porcentaje anual (según la hoja),Ficha 012013.xls,5777d4f63c69e2bee81778c02c6b3dd64b4a0271ec7a18f5178778ae54bc1950,2013-01-31,19,5
2013-01,titulo_hoja,CDA,CERTIFIC.DEP. DE AHORRO <=  365 DIAS,BANCOS,M/E,Efectiva,5.25,5.25,porcentaje anual (según la hoja),Ficha 012013.xls,5777d4f63c69e2bee81778c02c6b3dd64b4a0271ec7a18f5178778ae54bc1950,2013-01-31,20,5
2013-01,titulo_hoja,CDA,CERTIFIC. DEPOSITOS AHORROS > 365 DIAS,BANCOS,M/E,Efectiva,6.8499999999999996,6.85,porcentaje anual (según la hoja),Ficha 012013.xls,5777d4f63c69e2bee81778c02c6b3dd64b4a0271ec7a18f5178778ae54bc1950,2013-01-31,21,5
2013-01,titulo_hoja,,PRESTAMO COMERCIAL <= 1AÑO,BANCOS,M/E,Nominal,7.1200000000000001,7.12,porcentaje anual (según la hoja),Ficha 012013.xls,5777d4f63c69e2bee81778c02c6b3dd64b4a0271ec7a18f5178778ae54bc1950,2013-01-31,8,4
2013-01,titulo_hoja,,PRESTAMO COMERCIAL > 1AÑO,BANCOS,M/E,Nominal,8.7200000000000006,8.72,porcentaje anual (según la hoja),Ficha 012013.xls,5777d4f63c69e2bee81778c02c6b3dd64b4a0271ec7a18f5178778ae54bc1950,2013-01-31,9,4
2013-01,titulo_hoja,,PRESTAMOS DE DESARROLLO < = 1 AÑO  (*),BANCOS,M/E,Nominal,7.8799999999999999,7.88,porcentaje anual (según la hoja),Ficha 012013.xls,5777d4f63c69e2bee81778c02c6b3dd64b4a0271ec7a18f5178778ae54bc1950,2013-01-31,10,4
2013-01,titulo_hoja,,PRESTAMOS DE DESARROLLO > 1 AÑO,BANCOS,M/E,Nominal,9.6300000000000008,9.63,porcentaje anual (según la hoja),Ficha 012013.xls,5777d4f63c69e2bee81778c02c6b3dd64b4a0271ec7a18f5178778ae54bc1950,2013-01-31,11,4
2013-01,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO <= 1 AÑO,BANCOS,M/E,Nominal,8.7400000000000002,8.74,porcentaje anual (según la hoja),Ficha 012013.xls,5777d4f63c69e2bee81778c02c6b3dd64b4a0271ec7a18f5178778ae54bc1950,2013-01-31,12,4
2013-01,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO > 1 AÑO,BANCOS,M/E,Nominal,9.6500000000000004,9.65,porcentaje anual (según la hoja),Ficha 012013.xls,5777d4f63c69e2bee81778c02c6b3dd64b4a0271ec7a18f5178778ae54bc1950,2013-01-31,13,4
2013-01,titulo_hoja,,PRESTAMOS POR TARJETAS DE CREDITO,BANCOS,M/E,Nominal,0,0,porcentaje anual (según la hoja),Ficha 012013.xls,5777d4f63c69e2bee81778c02c6b3dd64b4a0271ec7a18f5178778ae54bc1950,2013-01-31,14,4
2013-01,titulo_hoja,,PROMEDIO SIMPLE TASAS ACTIVAS,BANCOS,M/E,Nominal,8.6233333333333331,8.62333333333333,porcentaje anual (según la hoja),Ficha 012013.xls,5777d4f63c69e2bee81778c02c6b3dd64b4a0271ec7a18f5178778ae54bc1950,2013-01-31,15,4
2013-01,titulo_hoja,II. PASIVAS,DEPOSITOS VISTA,BANCOS,M/E,Nominal,0.22,0.22,porcentaje anual (según la hoja),Ficha 012013.xls,5777d4f63c69e2bee81778c02c6b3dd64b4a0271ec7a18f5178778ae54bc1950,2013-01-31,17,4
