archivo,hoja,tipo,diseno,fila,concepto,seccion,suma,n,sistema,eje,columna,es_monto,rel
BOLF 042012.xls,Evol Créditos Vencidos,financieras,clasico,,,,88674.7415262,11,90848.4136552,entidad_en_fila,12,TRUE,-0.0239263630650702
BOLF 042012.xls,Evol Créditos Vencidos,financieras,clasico,,,,103395.90437225,11,106455.55863425,entidad_en_fila,13,TRUE,-0.0287411413856938
BOLF 042012.xls,Evol Créditos Vencidos,financieras,clasico,,,,108520.569978,11,112437.02343,entidad_en_fila,14,TRUE,-0.0348324184732468
BOLF 042012.xls,Evol Créditos Vencidos,financieras,clasico,,,,109796.21330625,11,113864.37946125,entidad_en_fila,15,TRUE,-0.0357281721838606
BOLF 042012.xls,Evol Créditos Vigentes,financieras,clasico,,,,3660053.18111303,25,1683661.56671804,entidad_en_fila,3,TRUE,1.17386513623849
BOLF 042012.xls,Evol Depósitos,financieras,clasico,,,,3448375.35540896,24,1509059.16178339,entidad_en_fila,3,TRUE,1.28511607943436
BOLF 042012.xls,Evol Depósitos,financieras,clasico,,,,1889994.92224305,12,1896650.43098805,entidad_en_fila,14,TRUE,-0.00350908561549365
BOLF 042012.xls,Evol Depósitos,financieras,clasico,,,,1926877.04076057,12,1939316.19362557,entidad_en_fila,15,TRUE,-0.00641419532610859
BOLF 042012.xls,PAG17 2,financieras,clasico,,Ingresos Financieros > Ganan. Créd. Vig. Interm. Finan.              Sector Financiero,,3346.46299498,13,3396.26212398,entidad_en_fila,3,TRUE,-0.0146629227021036
BOLF 042012.xls,PAG17 2,financieras,clasico,,Ingresos Financieros > Ganan. Créd. Vig. Interm. Finan.        Sector No Financiero,,157992.99140411,13,170548.38121311,entidad_en_fila,4,TRUE,-0.0736177600730863
BOLF 042012.xls,PAG17 2,financieras,clasico,,Ingresos Financieros > Ganan. Créd. Vencidos        Interm. Finan.,,4504.37814574,13,5419.25986674,entidad_en_fila,5,TRUE,-0.168820418931184
BOLF 042012.xls,PAG17 2,financieras,clasico,,Ingresos Financieros > Ganancias por Valuación,,386316.67449629,13,420493.31025299,entidad_en_fila,6,TRUE,-0.0812774779606783
BOLF 042012.xls,PAG17 2,financieras,clasico,,Ingresos Financieros > Rentas y Difer. De Cotiz. de Val. Públicos y Privados,,259.752749,13,1057.377147,entidad_en_fila,7,TRUE,-0.754342384137039
BOLF 042012.xls,PAG17 2,financieras,clasico,,Ingresos Financieros > Total Ingresos Financieros,,544345.94007712,13,592840.27089082,entidad_en_fila,8,TRUE,-0.0817999943573855
BOLF 042012.xls,PAG17 2,financieras,clasico,,Egresos Financieros > Pérd. Oblig.                   Interm. Finan.                   Sector Financiero,,12079.063309,13,13369.965415,entidad_en_fila,9,TRUE,-0.0965523893241873
BOLF 042012.xls,PAG17 2,financieras,clasico,,Egresos Financieros > Pérd. Oblig.                Interm. Finan.                Sector No Financiero,,59030.69127379,13,65011.94684779,entidad_en_fila,10,TRUE,-0.0920024066961674
BOLF 042012.xls,PAG17 2,financieras,clasico,,Egresos Financieros > Pérdidas por Valuación,,378870.67383769,13,415524.01531839,entidad_en_fila,11,TRUE,-0.0882099232041135
BOLF 042012.xls,PAG17 2,financieras,clasico,,Egresos Financieros > Total Egresos Financieros,,449980.42842048,13,493905.92758118,entidad_en_fila,12,TRUE,-0.0889349503777323
BOLF 042013.xls,EVOL ACTIV VIVIENDA,financieras,clasico,,,,35372114.8611094,28,3377.582768,entidad_en_fila,3,TRUE,10471.6123061241
BOLF 042013.xls,EVOL ACTIV VIVIENDA,financieras,clasico,,,,2184138.96749,17,3470.350856,entidad_en_fila,6,TRUE,628.371224443711
BOLF 042013.xls,EVOL ACTIV VIVIENDA,financieras,clasico,,,,664518.03441907,16,4536.326694,entidad_en_fila,7,TRUE,145.488134396934
BOLF 042013.xls,Evol Créditos,financieras,clasico,,,,4600276.64743219,25,2090255.99385624,entidad_en_fila,3,TRUE,1.20081973736877
BOLF 042013.xls,Evol Créditos Vencidos,financieras,clasico,,,,248132.87149367,25,113864.37946125,entidad_en_fila,3,TRUE,1.17919662556203
BOLF 042013.xls,Evol Créditos Vigentes,financieras,clasico,,,,4352143.77593852,25,1976391.61439499,entidad_en_fila,3,TRUE,1.20206549361969
BOLF 042013.xls,Evol Depósitos,financieras,clasico,,,,4215870.99532745,25,1939316.19362557,entidad_en_fila,3,TRUE,1.17389562835849
BOLF 042013.xls,Evol Tarj de Credito,financieras,clasico,,,,112653.302458,10,112834.1569,entidad_en_fila,7,TRUE,-0.00160283416802852
BOLF 042013.xls,Evol Tarj de Credito,financieras,clasico,,,,116030.269686,10,116227.363062,entidad_en_fila,8,TRUE,-0.00169575709891024
BOLF 042013.xls,Evol Tarj de Credito,financieras,clasico,,,,117382.314862,10,117625.683713,entidad_en_fila,9,TRUE,-0.00206901114890701
BOLF 042013.xls,Evol Tarj de Credito,financieras,clasico,,,,119617.136759,10,119863.990672,entidad_en_fila,10,TRUE,-0.00205945014525266
BOLF 042013.xls,Evol Tarj de Credito,financieras,clasico,,,,117321.133205,10,117678.987603,entidad_en_fila,11,TRUE,-0.0030409370890174
BOLF 042013.xls,Evol Tarj de Credito,financieras,clasico,,,,119992.161523,10,120593.810247,entidad_en_fila,12,TRUE,-0.00498905145104643
BOLF 042013.xls,Evol Tarj de Credito,financieras,clasico,,,,121699.110719,10,122546.640031,entidad_en_fila,13,TRUE,-0.00691597347577709
BOLF 042013.xls,Evol Tarj de Credito,financieras,clasico,,,,121576.570823,10,122496.396226,entidad_en_fila,14,TRUE,-0.00750899970398269
BOLF 042013.xls,Evol Tarj de Credito,financieras,clasico,,,,123896.186153,10,125042.657025,entidad_en_fila,15,TRUE,-0.00916863812139544
BOLF 042013.xls,Evol Tarj de Credito,financieras,clasico,,,,0.990831361878604,10,1,entidad_en_fila,16,TRUE,-0.00916863812139557
BOLF 052011.xls,Evol Créditos,financieras,clasico,,,,3153205.82868,23,1674122.80776723,entidad_en_fila,3,TRUE,0.883497324121291
BOLF 052011.xls,Evol Créditos,financieras,clasico,,,,1425003.29110612,11,1732013.41370512,entidad_en_fila,4,TRUE,-0.177256203773991
BOLF 052011.xls,Evol Créditos,financieras,clasico,,,,1451915.48374242,11,1769922.74118542,entidad_en_fila,5,TRUE,-0.179672959753041
BOLF 052011.xls,Evol Créditos,financieras,clasico,,,,1504236.30612837,11,1849823.36150637,entidad_en_fila,6,TRUE,-0.186821651498972
BOLF 052011.xls,Evol Créditos,financieras,clasico,,,,1565684.34693501,11,1920459.32153701,entidad_en_fila,7,TRUE,-0.184734438591525
BOLF 052011.xls,Evol Créditos,financieras,clasico,,,,1633966.10802924,11,2008943.00020224,entidad_en_fila,8,TRUE,-0.186653823495864
BOLF 052011.xls,Evol Créditos,financieras,clasico,,,,1671176.70370192,11,2008443.79226092,entidad_en_fila,9,TRUE,-0.167924584127563
BOLF 052011.xls,Evol Créditos Vencidos,financieras,clasico,,,,161011.24267863,23,69130.43606779,entidad_en_fila,3,TRUE,1.3290934042531
BOLF 052011.xls,Evol Créditos Vencidos,financieras,clasico,,,,91775.75526184,11,91880.80661084,entidad_en_fila,15,TRUE,-0.001143343782831
BOLF 052011.xls,Evol Créditos Vigentes,financieras,clasico,,,,2992194.58600137,23,1584569.38977244,entidad_en_fila,3,TRUE,0.888332947306952
BOLF 052011.xls,Evol Créditos Vigentes,financieras,clasico,,,,1354217.34627151,11,1640620.21048751,entidad_en_fila,4,TRUE,-0.174569874481124
BOLF 052011.xls,Evol Créditos Vigentes,financieras,clasico,,,,1377398.34697933,11,1674968.10249533,entidad_en_fila,5,TRUE,-0.177656968555214
BOLF 052011.xls,Evol Créditos Vigentes,financieras,clasico,,,,1427363.13829652,11,1752561.22465652,entidad_en_fila,6,TRUE,-0.185555906284378
BOLF 052011.xls,Evol Créditos Vigentes,financieras,clasico,,,,1490938.31105832,11,1825700.85731832,entidad_en_fila,7,TRUE,-0.183361115769927
BOLF 052011.xls,Evol Créditos Vigentes,financieras,clasico,,,,1556775.27535672,11,1911301.59251672,entidad_en_fila,8,TRUE,-0.185489468824842
BOLF 052011.xls,Evol Créditos Vigentes,financieras,clasico,,,,1593044.69753057,11,1915275.36394257,entidad_en_fila,9,TRUE,-0.168242474413022
BOLF 052011.xls,Evol Depósitos,financieras,clasico,,,,2854937.20624135,22,1324952.90949972,entidad_en_fila,3,TRUE,1.15474616929543
BOLF 052012.xls,EVOL ACTIV CONSTRUCCIONES,financieras,clasico,,,,18984.69713,12,19020.547171,entidad_en_fila,15,TRUE,-0.00188480597733071
BOLF 052012.xls,EVOL ACTIV VIVIENDA,financieras,clasico,,,,36432355.8478849,28,5192.039394,entidad_en_fila,3,TRUE,7015.96444945827
BOLF 052012.xls,EVOL ACTIV VIVIENDA,financieras,clasico,,,,2185712.023992,16,5043.407358,entidad_en_fila,6,TRUE,432.380028389926
BOLF 052012.xls,EVOL ACTIV VIVIENDA,financieras,clasico,,,,664912.21014607,16,4930.502421,entidad_en_fila,7,TRUE,133.856887467305
BOLF 052012.xls,Evol Créditos,financieras,clasico,,,,3779441.9366033,25,1780732.62113377,entidad_en_fila,3,TRUE,1.12240843557804
BOLF 052012.xls,Evol Créditos Vencidos,financieras,clasico,,,,203421.29875514,25,91880.80661084,entidad_en_fila,3,TRUE,1.21396944866547
BOLF 052012.xls,Evol Créditos Vigentes,financieras,clasico,,,,3576020.63784816,25,1688851.81452293,entidad_en_fila,3,TRUE,1.11742712243722
BOLF 052012.xls,Evol Depósitos,financieras,clasico,,,,3351799.01334555,24,1529984.29674163,entidad_en_fila,3,TRUE,1.19074079419233
BOLF 052012.xls,Evol Depósitos,financieras,clasico,,,,1889994.92224305,12,1896650.43098805,entidad_en_fila,13,TRUE,-0.00350908561549365
BOLF 052012.xls,Evol Depósitos,financieras,clasico,,,,1926877.04076057,12,1939316.19362557,entidad_en_fila,14,TRUE,-0.00641419532610859
BOLF 052012.xls,Evol Depósitos,financieras,clasico,,,,1801482.84045592,12,1821814.71660392,entidad_en_fila,15,TRUE,-0.0111602326859566
BOLF 052012.xls,PAG17 2,financieras,clasico,,Ingresos Financieros > Ganan. Créd. Vig. Interm. Finan.              Sector Financiero,,2596.08502989,12,2606.71429089,entidad_en_fila,3,TRUE,-0.00407764711197825
BOLF 052012.xls,PAG17 2,financieras,clasico,,Ingresos Financieros > Ganan. Créd. Vig. Interm. Finan.        Sector No Financiero,,184796.59707575,12,189520.66000275,entidad_en_fila,4,TRUE,-0.0249263743959706
BOLF 052012.xls,PAG17 2,financieras,clasico,,Ingresos Financieros > Ganan. Créd. Vencidos        Interm. Finan.,,4697.48349888,12,4738.76816988,entidad_en_fila,5,TRUE,-0.00871211030377224
BOLF 052012.xls,PAG17 2,financieras,clasico,,Ingresos Financieros > Ganancias por Valuación,,571886.15191665,12,583909.60489035,entidad_en_fila,6,TRUE,-0.0205912916537104
BOLF 052012.xls,PAG17 2,financieras,clasico,,Ingresos Financieros > Rentas y Difer. De Cotiz. de Val. Públicos y Privados,,978.154395,12,1631.604681,entidad_en_fila,7,TRUE,-0.400495471488538
BOLF 052012.xls,PAG17 2,financieras,clasico,,Ingresos Financieros > Total Ingresos Financieros,,750092.31928617,12,767545.19940487,entidad_en_fila,8,TRUE,-0.0227385698356688
BOLF 052012.xls,PAG17 2,financieras,clasico,,Egresos Financieros > Pérd. Oblig.                   Interm. Finan.                   Sector Financiero,,15087.521308,12,15742.225544,entidad_en_fila,9,TRUE,-0.041589051952666
BOLF 052012.xls,PAG17 2,financieras,clasico,,Egresos Financieros > Pérd. Oblig.                Interm. Finan.                Sector No Financiero,,72511.79019858,12,74212.03106558,entidad_en_fila,10,TRUE,-0.0229105825913527
BOLF 052012.xls,PAG17 2,financieras,clasico,,Egresos Financieros > Pérdidas por Valuación,,557006.4388834,12,569001.9778561,entidad_en_fila,11,TRUE,-0.0210817175326826
BOLF 052012.xls,PAG17 2,financieras,clasico,,Egresos Financieros > Total Egresos Financieros,,644605.75038998,12,658956.23446568,entidad_en_fila,12,TRUE,-0.0217775981546576
BOLF 052013.xls,EVOL ACTIV VIVIENDA,financieras,clasico,,,,35370312.9310694,27,1575.652728,entidad_en_fila,3,TRUE,22447.0383922957
BOLF 052013.xls,EVOL ACTIV VIVIENDA,financieras,clasico,,,,2185204.943328,15,4536.326694,entidad_en_fila,6,TRUE,480.712427418042
BOLF 052013.xls,EVOL ACTIV VIVIENDA,financieras,clasico,,,,663861.37817607,16,3879.670451,entidad_en_fila,7,TRUE,170.112826865219
BOLF 052013.xls,Evol Créditos,financieras,clasico,,,,4545934.82143875,24,1998709.31546953,entidad_en_fila,3,TRUE,1.2744351998834
BOLF 052013.xls,Evol Créditos Vencidos,financieras,clasico,,,,246165.19161885,24,111540.4921443,entidad_en_fila,3,TRUE,1.20695809106155
BOLF 052013.xls,Evol Créditos Vigentes,financieras,clasico,,,,4299769.6298199,24,1887168.82332523,entidad_en_fila,3,TRUE,1.27842341219034
BOLF 052013.xls,Evol Depósitos,financieras,clasico,,,,4180315.38602424,24,1821814.71660392,entidad_en_fila,3,TRUE,1.29458865817971
BOLF 052013.xls,Evol Tarj de Credito,financieras,clasico,,,,112653.302458,9,112834.1569,entidad_en_fila,6,TRUE,-0.00160283416802852
BOLF 052013.xls,Evol Tarj de Credito,financieras,clasico,,,,116030.269686,9,116227.363062,entidad_en_fila,7,TRUE,-0.00169575709891024
BOLF 052013.xls,Evol Tarj de Credito,financieras,clasico,,,,117382.314862,9,117625.683713,entidad_en_fila,8,TRUE,-0.00206901114890701
BOLF 052013.xls,Evol Tarj de Credito,financieras,clasico,,,,119617.136759,9,119863.990672,entidad_en_fila,9,TRUE,-0.00205945014525266
BOLF 052013.xls,Evol Tarj de Credito,financieras,clasico,,,,117321.133205,9,117678.987603,entidad_en_fila,10,TRUE,-0.0030409370890174
BOLF 052013.xls,Evol Tarj de Credito,financieras,clasico,,,,119992.161523,9,120593.810247,entidad_en_fila,11,TRUE,-0.00498905145104643
BOLF 052013.xls,Evol Tarj de Credito,financieras,clasico,,,,121699.110719,9,122546.640031,entidad_en_fila,12,TRUE,-0.00691597347577709
BOLF 052013.xls,Evol Tarj de Credito,financieras,clasico,,,,121576.570823,9,122496.396226,entidad_en_fila,13,TRUE,-0.00750899970398269
BOLF 052013.xls,Evol Tarj de Credito,financieras,clasico,,,,123896.186153,9,125042.657025,entidad_en_fila,14,TRUE,-0.00916863812139544
BOLF 052013.xls,Evol Tarj de Credito,financieras,clasico,,,,126262.745712,9,127469.035884,entidad_en_fila,15,TRUE,-0.00946339762934846
BOLF 052013.xls,Evol Tarj de Credito,financieras,clasico,,,,0.990536602370651,9,1,entidad_en_fila,16,TRUE,-0.00946339762934845
BOLF 062011.xls,EVOL ACTIV VIVIENDA,financieras,clasico,,,,36433142.3701639,28,5978.561673,entidad_en_fila,3,TRUE,6092.96446217172
BOLF 062011.xls,EVOL ACTIV VIVIENDA,financieras,clasico,,,,2182980.692849,16,2312.076215,entidad_en_fila,6,TRUE,943.164677049368
BOLF 062011.xls,EVOL ACTIV VIVIENDA,financieras,clasico,,,,663909.64828407,16,3927.940559,entidad_en_fila,7,TRUE,168.022325646672
BOLF 062011.xls,Evol Créditos,financieras,clasico,,,,3244805.80171056,23,1732013.41370512,entidad_en_fila,3,TRUE,0.873429949234214
BOLF 062011.xls,Evol Créditos,financieras,clasico,,,,1451915.48374242,11,1769922.74118542,entidad_en_fila,4,TRUE,-0.179672959753041
BOLF 062011.xls,Evol Créditos,financieras,clasico,,,,1504236.30612837,11,1849823.36150637,entidad_en_fila,5,TRUE,-0.186821651498972
BOLF 062011.xls,Evol Créditos,financieras,clasico,,,,1565684.34693501,11,1920459.32153701,entidad_en_fila,6,TRUE,-0.184734438591525
BOLF 062011.xls,Evol Créditos,financieras,clasico,,,,1633966.10802924,11,2008943.00020224,entidad_en_fila,7,TRUE,-0.186653823495864
BOLF 062011.xls,Evol Créditos,financieras,clasico,,,,1671176.70370192,11,2008443.79226092,entidad_en_fila,8,TRUE,-0.167924584127563
BOLF 062011.xls,Evol Créditos Vencidos,financieras,clasico,,,,159961.13121605,23,70785.94483461,entidad_en_fila,3,TRUE,1.25978662275111
BOLF 062011.xls,Evol Créditos Vencidos,financieras,clasico,,,,91775.75526184,11,91880.80661084,entidad_en_fila,14,TRUE,-0.001143343782831
BOLF 062011.xls,Evol Créditos Vencidos,financieras,clasico,,,,88977.73532544,11,89175.18638144,entidad_en_fila,15,TRUE,-0.00221419280421135
BOLF 062011.xls,Evol Créditos Vigentes,financieras,clasico,,,,3084844.67049451,23,1640620.21048751,entidad_en_fila,3,TRUE,0.880291764525959
BOLF 062011.xls,Evol Créditos Vigentes,financieras,clasico,,,,1377398.34697933,11,1674968.10249533,entidad_en_fila,4,TRUE,-0.177656968555214
BOLF 062011.xls,Evol Créditos Vigentes,financieras,clasico,,,,1427363.13829652,11,1752561.22465652,entidad_en_fila,5,TRUE,-0.185555906284378
BOLF 062011.xls,Evol Créditos Vigentes,financieras,clasico,,,,1490938.31105832,11,1825700.85731832,entidad_en_fila,6,TRUE,-0.183361115769927
BOLF 062011.xls,Evol Créditos Vigentes,financieras,clasico,,,,1556775.27535672,11,1911301.59251672,entidad_en_fila,7,TRUE,-0.185489468824842
BOLF 062011.xls,Evol Créditos Vigentes,financieras,clasico,,,,1593044.69753057,11,1915275.36394257,entidad_en_fila,8,TRUE,-0.168242474413022
BOLF 062011.xls,Evol Depósitos,financieras,clasico,,,,2923117.88557597,22,1352404.69227771,entidad_en_fila,3,TRUE,1.16142246641638
BOLF 062012.xls,Evol Depósitos,financieras,clasico,,,,1889994.92224305,12,1896650.43098805,entidad_en_fila,12,TRUE,-0.00350908561549365
BOLF 062012.xls,Evol Depósitos,financieras,clasico,,,,1926877.04076057,12,1939316.19362557,entidad_en_fila,13,TRUE,-0.00641419532610859
BOLF 062012.xls,Evol Depósitos,financieras,clasico,,,,1801482.84045592,12,1821814.71660392,entidad_en_fila,14,TRUE,-0.0111602326859566
BOLF 062012.xls,Evol Depósitos,financieras,clasico,,,,1829942.91585573,12,1855129.69189073,entidad_en_fila,15,TRUE,-0.0135768276175505
BOLF 062013.xls,EVOL ACTIV VIVIENDA,financieras,clasico,,,,35372072.3004744,27,3335.022133,entidad_en_fila,3,TRUE,10605.2481416445
BOLF 062013.xls,EVOL ACTIV VIVIENDA,financieras,clasico,,,,2184548.287085,16,3879.670451,entidad_en_fila,6,TRUE,562.075734054145
BOLF 062013.xls,EVOL ACTIV VIVIENDA,financieras,clasico,,,,664132.90171407,16,4151.193989,entidad_en_fila,7,TRUE,158.985995227859
BOLF 062013.xls,Evol Créditos,financieras,clasico,,,,4631524.10688392,24,2020184.07285326,entidad_en_fila,3,TRUE,1.29262480044329
BOLF 062013.xls,Evol Créditos Vencidos,financieras,clasico,,,,251614.61325908,24,113370.90423556,entidad_en_fila,3,TRUE,1.21939319400928
BOLF 062013.xls,Evol Créditos Vigentes,financieras,clasico,,,,4379909.49362484,24,1906813.1686177,entidad_en_fila,3,TRUE,1.29697883657892
BOLF 062013.xls,Evol Depósitos,financieras,clasico,,,,4279495.69228964,24,1855129.69189073,entidad_en_fila,3,TRUE,1.30684448154566
BOLF 072011.xls,EVOL ACTIV VIVIENDA,financieras,clasico,,,,36428725.6536269,28,1561.845136,entidad_en_fila,3,TRUE,23323.1598760063
BOLF 072011.xls,EVOL ACTIV VIVIENDA,financieras,clasico,,,,2184596.557193,16,3927.940559,entidad_en_fila,6,TRUE,555.168435947302
BOLF 072011.xls,EVOL ACTIV VIVIENDA,financieras,clasico,,,,663814.22494307,16,3832.517218,entidad_en_fila,7,TRUE,172.205803701381
BOLF 072011.xls,Evol Créditos,financieras,clasico,,,,3278191.68707154,23,1769922.74118542,entidad_en_fila,3,TRUE,0.85216654421647
BOLF 072011.xls,Evol Créditos,financieras,clasico,,,,1504236.30612837,11,1849823.36150637,entidad_en_fila,4,TRUE,-0.186821651498972
BOLF 072011.xls,Evol Créditos,financieras,clasico,,,,1565684.34693501,11,1920459.32153701,entidad_en_fila,5,TRUE,-0.184734438591525
BOLF 072011.xls,Evol Créditos,financieras,clasico,,,,1633966.10802924,11,2008943.00020224,entidad_en_fila,6,TRUE,-0.186653823495864
BOLF 072011.xls,Evol Créditos,financieras,clasico,,,,1671176.70370192,11,2008443.79226092,entidad_en_fila,7,TRUE,-0.167924584127563
BOLF 072011.xls,Evol Créditos Vencidos,financieras,clasico,,,,168213.8474614,23,74517.13676309,entidad_en_fila,3,TRUE,1.25738474085762
BOLF 072011.xls,Evol Créditos Vencidos,financieras,clasico,,,,91775.75526184,11,91880.80661084,entidad_en_fila,13,TRUE,-0.001143343782831
BOLF 072011.xls,Evol Créditos Vencidos,financieras,clasico,,,,88977.73532544,11,89175.18638144,entidad_en_fila,14,TRUE,-0.00221419280421135
BOLF 072011.xls,Evol Créditos Vencidos,financieras,clasico,,,,93238.85184331,11,93696.71069831,entidad_en_fila,15,TRUE,-0.00488660542710233
BOLF 072011.xls,Evol Créditos Vigentes,financieras,clasico,,,,3109977.83961014,23,1674968.10249533,entidad_en_fila,3,TRUE,0.8567385462308
BOLF 072011.xls,Evol Créditos Vigentes,financieras,clasico,,,,1427363.13829652,11,1752561.22465652,entidad_en_fila,4,TRUE,-0.185555906284378
BOLF 072011.xls,Evol Créditos Vigentes,financieras,clasico,,,,1490938.31105832,11,1825700.85731832,entidad_en_fila,5,TRUE,-0.183361115769927
BOLF 072011.xls,Evol Créditos Vigentes,financieras,clasico,,,,1556775.27535672,11,1911301.59251672,entidad_en_fila,6,TRUE,-0.185489468824842
BOLF 072011.xls,Evol Créditos Vigentes,financieras,clasico,,,,1593044.69753057,11,1915275.36394257,entidad_en_fila,7,TRUE,-0.168242474413022
BOLF 072011.xls,Evol Depósitos,financieras,clasico,,,,2968278.71811886,22,1372562.31167,entidad_en_fila,3,TRUE,1.16258212314408
BOLF 072012.xls,EVOL ACTIV CONSTRUCCIONES,financieras,clasico,,,,18984.69713,12,19020.547171,entidad_en_fila,13,TRUE,-0.00188480597733071
BOLF 072012.xls,EVOL ACTIV CONSTRUCCIONES,financieras,clasico,,,,17510.714505,12,17713.230542,entidad_en_fila,14,TRUE,-0.0114330379497862
BOLF 072012.xls,EVOL ACTIV CONSTRUCCIONES,financieras,clasico,,,,17987.054087,12,18089.454685,entidad_en_fila,15,TRUE,-0.00566078965801637
BOLF 072012.xls,EVOL ACTIV VIVIENDA,financieras,clasico,,,,36430450.9547159,28,3287.146225,entidad_en_fila,3,TRUE,11081.6986270487
BOLF 072012.xls,EVOL ACTIV VIVIENDA,financieras,clasico,,,,2184305.401385,16,3636.784751,entidad_en_fila,6,TRUE,599.614430310836
BOLF 072012.xls,EVOL ACTIV VIVIENDA,financieras,clasico,,,,663492.35725807,16,3510.649533,entidad_en_fila,7,TRUE,187.994187833693
BOLF 072012.xls,Evol Créditos,financieras,clasico,,,,2120442.96828898,12,2123290.11227198,entidad_en_fila,11,TRUE,-0.00134091143105896
BOLF 072012.xls,Evol Créditos,financieras,clasico,,,,2086856.48833424,12,2090255.99385624,entidad_en_fila,12,TRUE,-0.00162635846135204
BOLF 072012.xls,Evol Créditos,financieras,clasico,,,,1993146.59642353,11,1998709.31546953,entidad_en_fila,13,TRUE,-0.00278315561094643
BOLF 072012.xls,Evol Créditos,financieras,clasico,,,,2013598.56760226,11,2020184.07285326,entidad_en_fila,14,TRUE,-0.00325985405958502
BOLF 072012.xls,Evol Créditos,financieras,clasico,,,,2050064.1637867,11,2059382.3490127,entidad_en_fila,15,TRUE,-0.00452474754407175
BOLF 072012.xls,Evol Créditos Vigentes,financieras,clasico,,,,2008005.94485898,12,2010853.08884198,entidad_en_fila,11,TRUE,-0.0014158886090677
BOLF 072012.xls,Evol Créditos Vigentes,financieras,clasico,,,,1972992.10887299,12,1976391.61439499,entidad_en_fila,12,TRUE,-0.00172005664122396
BOLF 072012.xls,Evol Créditos Vigentes,financieras,clasico,,,,1881606.10427923,12,1887168.82332523,entidad_en_fila,13,TRUE,-0.00294765310726047
BOLF 072012.xls,Evol Créditos Vigentes,financieras,clasico,,,,1900227.6633667,12,1906813.1686177,entidad_en_fila,14,TRUE,-0.00345367095181862
BOLF 072012.xls,Evol Créditos Vigentes,financieras,clasico,,,,1919779.08194374,12,1929097.26716974,entidad_en_fila,15,TRUE,-0.00483033457388648
BOLF 072012.xls,Evol Depósitos,financieras,clasico,,,,1889994.92224305,12,1896650.43098805,entidad_en_fila,11,TRUE,-0.00350908561549365
BOLF 072012.xls,Evol Depósitos,financieras,clasico,,,,1926877.04076057,12,1939316.19362557,entidad_en_fila,12,TRUE,-0.00641419532610859
BOLF 072012.xls,Evol Depósitos,financieras,clasico,,,,1801482.84045592,11,1821814.71660392,entidad_en_fila,13,TRUE,-0.0111602326859566
BOLF 072012.xls,Evol Depósitos,financieras,clasico,,,,1829942.91585573,11,1855129.69189073,entidad_en_fila,14,TRUE,-0.0135768276175505
BOLF 072012.xls,Evol Depósitos,financieras,clasico,,,,1842937.08625597,11,1874934.64765897,entidad_en_fila,15,TRUE,-0.0170659609085319
BOLF 072013.xls,EVOL ACTIV VIVIENDA,financieras,clasico,,,,35372207.6291974,27,3470.350856,entidad_en_fila,3,TRUE,10191.6891824327
BOLF 072013.xls,EVOL ACTIV VIVIENDA,financieras,clasico,,,,2184819.810623,16,4151.193989,entidad_en_fila,6,TRUE,525.311180930697
BOLF 072013.xls,EVOL ACTIV VIVIENDA,financieras,clasico,,,,664550.63114007,16,4568.923415,entidad_en_fila,7,TRUE,144.450157680104
BOLF 072013.xls,Evol Créditos,financieras,clasico,,,,4751501.64530647,24,2059382.3490127,entidad_en_fila,3,TRUE,1.30724597964259
BOLF 072013.xls,Evol Créditos Vencidos,financieras,clasico,,,,275621.19820748,24,130285.08184296,entidad_en_fila,3,TRUE,1.11552385206851
BOLF 072013.xls,Evol Créditos Vigentes,financieras,clasico,,,,4475880.44709899,24,1929097.26716974,entidad_en_fila,3,TRUE,1.32019428116538
BOLF 072013.xls,Evol Depósitos,financieras,clasico,,,,4351787.4433533,24,1874934.64765897,entidad_en_fila,3,TRUE,1.3210342017984
BOLF 082011.xls,EVOL ACTIV VIVIENDA,financieras,clasico,,,,36429724.9191629,28,2561.110672,entidad_en_fila,3,TRUE,14223.1900427967
BOLF 082011.xls,Evol Créditos,financieras,clasico,,,,3381397.07494328,23,1849823.36150637,entidad_en_fila,3,TRUE,0.82795673646899
BOLF 082011.xls,Evol Créditos,financieras,clasico,,,,1565684.34693501,11,1920459.32153701,entidad_en_fila,4,TRUE,-0.184734438591525
BOLF 082011.xls,Evol Créditos,financieras,clasico,,,,1633966.10802924,11,2008943.00020224,entidad_en_fila,5,TRUE,-0.186653823495864
BOLF 082011.xls,Evol Créditos,financieras,clasico,,,,1671176.70370192,11,2008443.79226092,entidad_en_fila,6,TRUE,-0.167924584127563
BOLF 082011.xls,Evol Créditos Vencidos,financieras,clasico,,,,173497.75588928,23,76873.16783185,entidad_en_fila,3,TRUE,1.25693516714159
BOLF 082011.xls,Evol Créditos Vencidos,financieras,clasico,,,,91775.75526184,11,91880.80661084,entidad_en_fila,12,TRUE,-0.001143343782831
BOLF 082011.xls,Evol Créditos Vencidos,financieras,clasico,,,,88977.73532544,11,89175.18638144,entidad_en_fila,13,TRUE,-0.00221419280421135
BOLF 082011.xls,Evol Créditos Vencidos,financieras,clasico,,,,93238.85184331,11,93696.71069831,entidad_en_fila,14,TRUE,-0.00488660542710233
BOLF 082011.xls,Evol Créditos Vencidos,financieras,clasico,,,,96058.67307843,11,96624.58805743,entidad_en_fila,15,TRUE,-0.00585684234600432
