archivo,sha256,tipo,diseno,fecha_corte,version,hoja,leidas,numericas,texto
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,INDICE,42,0,42
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,SUC - FIN,98,68,30
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,PAG10,336,292,44
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,GRAFICOS,15,12,3
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,PAG12,297,222,75
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,PAG13,178,124,54
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,PAG14,294,213,81
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,PAG14 (2),142,96,46
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,DEPOSITOS,99,35,64
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,Evol Depósitos,259,232,27
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,Nuevo Grafico de Deposito,41,22,19
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,PAG15,298,222,76
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,PAG16,155,110,45
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,PAG17,176,124,52
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,PAG17 2,188,152,36
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,PAG18,214,152,62
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,PAG19,551,388,163
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,Morosidad,206,152,54
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,MOROSIDAD MN,156,110,46
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,MOROSIDAD ME,156,110,46
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,Evol Créditos,259,233,26
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,Evol Créditos Vigentes,259,233,26
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,Evol Créditos Vencidos,259,233,26
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,Morosidad sobre Cartera,258,232,26
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,Evol Tarj de Credito,276,248,28
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,Evol Tarj de Crédito,276,248,28
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,Gráfico Tarjetas,28,26,2
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,CART-CLASIS,176,144,32
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,CART-CLAS Part,176,144,32
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,CART-ACTV,195,152,43
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,CART-ACTV Part,193,152,41
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,EVOL ACTIV TRIGO,259,233,26
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,EVOL ACTIV ALGODÓN,259,233,26
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,EVOL ACTIV SOJA,259,233,26
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,EVOL ACTIV CONSTRUCCIONES,274,247,27
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,EVOL ACTIV VIVIENDA,273,246,27
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,Gráficos Evol Activ,15,13,2
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,Calificadoras Financieras,72,12,60
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,Auditores Externos,46,12,34
BOLF 022013.xls,fe5ff8cf763d94390477ec7dec5cec2e863ea9083dd2b5777d45f73fcf0b9e92,financieras,clasico,2013-02-28,unica,Módulo1,0,0,0
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,INDICE,42,0,42
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,SUC - FIN,98,68,30
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,PAG10,336,292,44
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,GRAFICOS,15,12,3
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,PAG12,297,222,75
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,PAG13,178,124,54
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,PAG14,294,213,81
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,PAG14 (2),142,96,46
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,DEPOSITOS,99,35,64
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,Evol Depósitos,289,248,41
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,Nuevo Grafico de Deposito,41,22,19
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,PAG15,298,222,76
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,PAG16,168,122,46
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,PAG17,176,124,52
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,PAG17 2,188,152,36
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,PAG18,214,152,62
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,PAG19,588,424,164
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,Morosidad,206,152,54
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,MOROSIDAD MN,156,110,46
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,MOROSIDAD ME,156,110,46
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,Evol Créditos,289,247,42
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,Evol Créditos Vigentes,288,247,41
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,Evol Créditos Vencidos,289,247,42
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,Morosidad sobre Cartera,288,247,41
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,Evol Tarj de Credito,276,218,58
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,Evol Tarj de Crédito,276,218,58
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,Gráfico Tarjetas,27,26,1
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,CART-CLASIS,260,228,32
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,CART-CLAS Part,171,144,27
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,CART-ACTV,315,272,43
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,CART-ACTV Part,308,272,36
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,EVOL ACTIV TRIGO,259,233,26
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,EVOL ACTIV ALGODÓN,259,233,26
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,EVOL ACTIV SOJA,259,233,26
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,EVOL ACTIV CONSTRUCCIONES,274,247,27
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,EVOL ACTIV VIVIENDA,330,279,51
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,Gráficos Evol Activ,15,13,2
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,Calificadoras Financieras,72,12,60
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,Auditores Externos,46,12,34
BOLF 032013.xls,3bcde03e93ee130cd5920d1a5b31c97d49a0a4b42582f96bf928e3f29a0b5281,financieras,clasico,2013-03-31,unica,Módulo1,0,0,0
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,INDICE,42,0,42
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,SUC - FIN,98,68,30
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,PAG10,212,172,40
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,GRAFICOS,15,12,3
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,PAG12,297,222,75
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,PAG13,178,124,54
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,PAG14,294,213,81
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,PAG14 (2),142,96,46
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,DEPOSITOS,99,35,64
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,Evol Depósitos,288,247,41
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,Nuevo Grafico de Deposito,41,22,19
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,PAG15,298,222,76
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,PAG16,156,110,46
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,PAG17,176,124,52
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,PAG17 2,188,152,36
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,PAG18,214,152,62
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,PAG19,588,424,164
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,Morosidad,206,152,54
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,MOROSIDAD MN,156,110,46
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,MOROSIDAD ME,156,110,46
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,Evol Créditos,289,247,42
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,Evol Créditos Vigentes,288,247,41
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,Evol Créditos Vencidos,289,247,42
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,Morosidad sobre Cartera,288,247,41
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,Evol Tarj de Credito,276,219,57
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,Evol Tarj de Crédito,276,219,57
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,Gráfico Tarjetas,28,26,2
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,CART-CLASIS,260,228,32
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,CART-CLAS Part,176,144,32
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,CART-ACTV,315,272,43
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,CART-ACTV Part,313,272,41
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,EVOL ACTIV TRIGO,259,233,26
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,EVOL ACTIV ALGODÓN,259,233,26
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,EVOL ACTIV SOJA,259,233,26
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,EVOL ACTIV CONSTRUCCIONES,274,247,27
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,EVOL ACTIV VIVIENDA,330,279,51
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,Gráficos Evol Activ,15,13,2
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,Calificadoras Financieras,72,12,60
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,Auditores Externos,46,12,34
BOLF 042013.xls,8b8327ce423c0fa4b2ce3185b49e3b788a74900c0486b6c8305e06ead4ad4d8e,financieras,clasico,2013-04-30,unica,Módulo1,0,0,0
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,INDICE,42,0,42
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,SUC - FIN,98,68,30
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,PAG10,336,292,44
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,GRAFICOS,15,12,3
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,PAG12,297,222,75
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,PAG13,178,124,54
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,PAG14,294,213,81
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,PAG14 (2),145,98,47
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,Dep Gráficos,99,35,64
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,Evol Depósitos,274,234,40
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,Dep Gráficos 2,41,22,19
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,PAG15,298,222,76
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,PAG16,168,122,46
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,PAG17,176,124,52
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,PAG17 2,188,152,36
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,PAG18,214,152,62
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,PAG19,588,424,164
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,Morosidad,206,152,54
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,MOROSIDAD MN,156,110,46
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,MOROSIDAD ME,156,110,46
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,Evol Créditos,273,233,40
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,Evol Créditos Vigentes,273,233,40
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,Evol Créditos Vencidos,273,233,40
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,Morosidad sobre Cartera,272,233,39
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,Evol Tarj de Credito,260,204,56
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,Evol Tarj de Crédito,260,205,55
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,Gráfico Tarjetas,28,26,2
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,CART-CLASIS,260,228,32
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,CART-CLAS Part,176,144,32
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,CART-ACTV,315,272,43
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,CART-ACTV Part,313,272,41
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,EVOL ACTIV TRIGO,259,233,26
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,EVOL ACTIV ALGODÓN,259,233,26
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,EVOL ACTIV SOJA,259,233,26
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,EVOL ACTIV CONSTRUCCIONES,259,233,26
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,EVOL ACTIV VIVIENDA,315,265,50
BOLF 052013.xls,376155998f0bc28433913acefd2eb13484199732536492ec1c9855cd57ecea55,financieras,clasico,2013-05-31,unica,Gráficos Evol Activ,15,13,2
