candidate_id,source_id,original_source_label,normalized_label,identity_basis,identity_stability,source_sheets,example_source_row,example_source_column,observation_count,earliest_period,latest_period,series_count,worksheet_presentations,primary_review_category,diagnostic_disposition
lrm_auctions:subastas_2023:cc6093da5c5584f1d7a6a7e9,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 182 — Promedio,plazos estandarizados: 182 — plazos residuales: 182 — promedio,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Promedio — column_14,semantic_event,Subastas 2023,18,14,7,2023-01-25T00:00:00Z,2023-10-25T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2024:5d71f900d8bbc611ba4983ea,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 182 — Promedio,plazos estandarizados: 182 — plazos residuales: 182 — promedio,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Promedio — column_11,semantic_event,Subastas 2024,18,11,9,2024-01-25T00:00:00Z,2024-12-26T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2024:cc6093da5c5584f1d7a6a7e9,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 182 — Promedio,plazos estandarizados: 182 — plazos residuales: 182 — promedio,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Promedio — column_14,semantic_event,Subastas 2024,18,14,9,2024-01-25T00:00:00Z,2024-12-26T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2025:5d71f900d8bbc611ba4983ea,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 182 — Promedio,plazos estandarizados: 182 — plazos residuales: 182 — promedio,Subastas 2025|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Promedio — column_11,semantic_event,Subastas 2025,24,11,7,2025-02-27T00:00:00Z,2025-11-27T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2025:cc6093da5c5584f1d7a6a7e9,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 182 — Promedio,plazos estandarizados: 182 — plazos residuales: 182 — promedio,Subastas 2025|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Promedio — column_14,semantic_event,Subastas 2025,24,14,5,2025-02-27T00:00:00Z,2025-11-27T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2026:5d71f900d8bbc611ba4983ea,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 182 — Promedio,plazos estandarizados: 182 — plazos residuales: 182 — promedio,Subastas 2026|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Promedio — column_11,semantic_event,Subastas 2026,18,11,5,2026-01-29T00:00:00Z,2026-07-30T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2026:cc6093da5c5584f1d7a6a7e9,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 182 — Promedio,plazos estandarizados: 182 — plazos residuales: 182 — promedio,Subastas 2026|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Promedio — column_14,semantic_event,Subastas 2026,18,14,5,2026-01-29T00:00:00Z,2026-07-30T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:ad7a529327e2031b99ba55c6,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima,plazos estandarizados: 35 — plazos residuales: 28 — máxima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima — column_13,semantic_event,Subastas 2013,51,13,5,2013-04-11T00:00:00Z,2013-12-12T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:dc674067b244570b92972daa,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima,plazos estandarizados: 35 — plazos residuales: 28 — máxima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima — column_16,semantic_event,Subastas 2013,51,16,5,2013-04-11T00:00:00Z,2013-12-12T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2014:ad7a529327e2031b99ba55c6,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima,plazos estandarizados: 35 — plazos residuales: 28 — máxima,Subastas 2014|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima — column_13,semantic_event,Subastas 2014,21,13,6,2014-02-13T00:00:00Z,2014-10-30T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2014:dc674067b244570b92972daa,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima,plazos estandarizados: 35 — plazos residuales: 28 — máxima,Subastas 2014|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima — column_16,semantic_event,Subastas 2014,21,16,6,2014-02-13T00:00:00Z,2014-10-30T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2015:ad7a529327e2031b99ba55c6,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima,plazos estandarizados: 35 — plazos residuales: 28 — máxima,Subastas 2015 |irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima — column_13,semantic_event,Subastas 2015 ,15,13,4,2015-01-28T00:00:00Z,2015-05-27T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2015:dc674067b244570b92972daa,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima,plazos estandarizados: 35 — plazos residuales: 28 — máxima,Subastas 2015 |irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima — column_16,semantic_event,Subastas 2015 ,15,16,4,2015-01-28T00:00:00Z,2015-05-27T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2016:ad7a529327e2031b99ba55c6,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima,plazos estandarizados: 35 — plazos residuales: 28 — máxima,Subastas 2016|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima — column_13,semantic_event,Subastas 2016,15,13,6,2016-01-27T00:00:00Z,2016-10-26T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2016:dc674067b244570b92972daa,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima,plazos estandarizados: 35 — plazos residuales: 28 — máxima,Subastas 2016|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima — column_16,semantic_event,Subastas 2016,15,16,6,2016-01-27T00:00:00Z,2016-10-26T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2017:ad7a529327e2031b99ba55c6,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima,plazos estandarizados: 35 — plazos residuales: 28 — máxima,Subastas 2017|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima — column_13,semantic_event,Subastas 2017,15,13,6,2017-01-24T00:00:00Z,2017-10-25T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2017:dc674067b244570b92972daa,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima,plazos estandarizados: 35 — plazos residuales: 28 — máxima,Subastas 2017|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima — column_16,semantic_event,Subastas 2017,15,16,6,2017-01-24T00:00:00Z,2017-10-25T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2018:ad7a529327e2031b99ba55c6,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima,plazos estandarizados: 35 — plazos residuales: 28 — máxima,Subastas 2018|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima — column_13,semantic_event,Subastas 2018,15,13,5,2018-01-24T00:00:00Z,2018-09-26T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2018:dc674067b244570b92972daa,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima,plazos estandarizados: 35 — plazos residuales: 28 — máxima,Subastas 2018|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima — column_16,semantic_event,Subastas 2018,21,16,3,2018-02-22T00:00:00Z,2018-09-26T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2019:ad7a529327e2031b99ba55c6,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima,plazos estandarizados: 35 — plazos residuales: 28 — máxima,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima — column_13,semantic_event,Subastas 2019,15,13,6,2019-01-23T00:00:00Z,2019-09-25T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2019:dc674067b244570b92972daa,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima,plazos estandarizados: 35 — plazos residuales: 28 — máxima,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima — column_16,semantic_event,Subastas 2019,15,16,5,2019-01-23T00:00:00Z,2019-09-25T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2020:ad7a529327e2031b99ba55c6,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima,plazos estandarizados: 35 — plazos residuales: 28 — máxima,Subastas 2020|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima — column_13,semantic_event,Subastas 2020,15,13,6,2020-01-29T00:00:00Z,2020-10-28T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2020:dc674067b244570b92972daa,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima,plazos estandarizados: 35 — plazos residuales: 28 — máxima,Subastas 2020|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima — column_16,semantic_event,Subastas 2020,15,16,6,2020-01-29T00:00:00Z,2020-10-28T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2021:ad7a529327e2031b99ba55c6,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima,plazos estandarizados: 35 — plazos residuales: 28 — máxima,Subastas 2021|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima — column_13,semantic_event,Subastas 2021,15,13,8,2021-01-27T00:00:00Z,2021-11-24T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2021:dc674067b244570b92972daa,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima,plazos estandarizados: 35 — plazos residuales: 28 — máxima,Subastas 2021|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima — column_16,semantic_event,Subastas 2021,15,16,8,2021-01-27T00:00:00Z,2021-11-24T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2022:ad7a529327e2031b99ba55c6,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima,plazos estandarizados: 35 — plazos residuales: 28 — máxima,Subastas 2022|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima — column_13,semantic_event,Subastas 2022,15,13,8,2022-01-26T00:00:00Z,2022-11-23T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2022:dc674067b244570b92972daa,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima,plazos estandarizados: 35 — plazos residuales: 28 — máxima,Subastas 2022|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima — column_16,semantic_event,Subastas 2022,15,16,8,2022-01-26T00:00:00Z,2022-11-23T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2023:ad7a529327e2031b99ba55c6,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima,plazos estandarizados: 35 — plazos residuales: 28 — máxima,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima — column_13,semantic_event,Subastas 2023,15,13,8,2023-01-25T00:00:00Z,2023-11-23T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2023:dc674067b244570b92972daa,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima,plazos estandarizados: 35 — plazos residuales: 28 — máxima,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima — column_16,semantic_event,Subastas 2023,15,16,8,2023-01-25T00:00:00Z,2023-11-23T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2024:ad7a529327e2031b99ba55c6,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima,plazos estandarizados: 35 — plazos residuales: 28 — máxima,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima — column_13,semantic_event,Subastas 2024,15,13,6,2024-01-25T00:00:00Z,2024-11-28T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2024:dc674067b244570b92972daa,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima,plazos estandarizados: 35 — plazos residuales: 28 — máxima,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima — column_16,semantic_event,Subastas 2024,15,16,5,2024-01-25T00:00:00Z,2024-11-28T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2025:ad7a529327e2031b99ba55c6,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima,plazos estandarizados: 35 — plazos residuales: 28 — máxima,Subastas 2025|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima — column_13,semantic_event,Subastas 2025,15,13,8,2025-01-30T00:00:00Z,2025-11-27T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2025:dc674067b244570b92972daa,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima,plazos estandarizados: 35 — plazos residuales: 28 — máxima,Subastas 2025|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima — column_16,semantic_event,Subastas 2025,15,16,8,2025-01-30T00:00:00Z,2025-11-27T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2026:ad7a529327e2031b99ba55c6,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima,plazos estandarizados: 35 — plazos residuales: 28 — máxima,Subastas 2026|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima — column_13,semantic_event,Subastas 2026,15,13,5,2026-01-29T00:00:00Z,2026-07-30T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2026:dc674067b244570b92972daa,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima,plazos estandarizados: 35 — plazos residuales: 28 — máxima,Subastas 2026|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima — column_16,semantic_event,Subastas 2026,15,16,5,2026-01-29T00:00:00Z,2026-07-30T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:45819eab5b1964d17abc4b91,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Mínima,plazos estandarizados: 35 — plazos residuales: 28 — mínima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Mínima — column_15,semantic_event,Subastas 2013,51,15,5,2013-04-11T00:00:00Z,2013-12-12T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:a2c726f33786f143af341123,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Mínima,plazos estandarizados: 35 — plazos residuales: 28 — mínima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Mínima — column_12,semantic_event,Subastas 2013,51,12,5,2013-04-11T00:00:00Z,2013-12-12T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2014:45819eab5b1964d17abc4b91,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Mínima,plazos estandarizados: 35 — plazos residuales: 28 — mínima,Subastas 2014|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Mínima — column_15,semantic_event,Subastas 2014,21,15,6,2014-02-13T00:00:00Z,2014-10-30T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2014:a2c726f33786f143af341123,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Mínima,plazos estandarizados: 35 — plazos residuales: 28 — mínima,Subastas 2014|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Mínima — column_12,semantic_event,Subastas 2014,21,12,6,2014-02-13T00:00:00Z,2014-10-30T00:00:00Z,28,14,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
