"source_key","sheet_name","row","column","coordinate","value","numeric_like","special_token"
"ine","PROMEDIO DE HORAS",38,82,"CD38","47.306880975353039",TRUE,FALSE
"ine","PROMEDIO DE HORAS",6,83,"CE6","Hombres",FALSE,FALSE
"ine","PROMEDIO DE HORAS",7,83,"CE7","46.135926791677768",TRUE,FALSE
"ine","PROMEDIO DE HORAS",9,83,"CE9","38.884156396843736",TRUE,FALSE
"ine","PROMEDIO DE HORAS",10,83,"CE10","47.982272647855325",TRUE,FALSE
"ine","PROMEDIO DE HORAS",11,83,"CE11","48.414246862638123",TRUE,FALSE
"ine","PROMEDIO DE HORAS",12,83,"CE12","47.528429651391924",TRUE,FALSE
"ine","PROMEDIO DE HORAS",13,83,"CE13","47.725123484663598",TRUE,FALSE
"ine","PROMEDIO DE HORAS",14,83,"CE14","51.935836138621887",TRUE,FALSE
"ine","PROMEDIO DE HORAS",15,83,"CE15","38.397882162071738",TRUE,FALSE
"ine","PROMEDIO DE HORAS",16,83,"CE16","49.734270382240936",TRUE,FALSE
"ine","PROMEDIO DE HORAS",18,83,"CE18","47.48270908394867",TRUE,FALSE
"ine","PROMEDIO DE HORAS",20,83,"CE20","40.248055426362818",TRUE,FALSE
"ine","PROMEDIO DE HORAS",21,83,"CE21","47.660293808963807",TRUE,FALSE
"ine","PROMEDIO DE HORAS",22,83,"CE22","47.509779897844716",TRUE,FALSE
"ine","PROMEDIO DE HORAS",23,83,"CE23","47.828695890577862",TRUE,FALSE
"ine","PROMEDIO DE HORAS",24,83,"CE24","47.942740438524034",TRUE,FALSE
"ine","PROMEDIO DE HORAS",25,83,"CE25","52.192214296184069",TRUE,FALSE
"ine","PROMEDIO DE HORAS",26,83,"CE26","38.574690147144132",TRUE,FALSE
"ine","PROMEDIO DE HORAS",27,83,"CE27","49.723970714982514",TRUE,FALSE
"ine","PROMEDIO DE HORAS",29,83,"CE29","43.069531575609389",TRUE,FALSE
"ine","PROMEDIO DE HORAS",31,83,"CE31","38.576047852125001",TRUE,FALSE
"ine","PROMEDIO DE HORAS",32,83,"CE32","48.999291572436761",TRUE,FALSE
"ine","PROMEDIO DE HORAS",33,83,"CE33","51.674268891069644",TRUE,FALSE
"ine","PROMEDIO DE HORAS",34,83,"CE34","46.695264821733453",TRUE,FALSE
"ine","PROMEDIO DE HORAS",35,83,"CE35","46.613811621311839",TRUE,FALSE
"ine","PROMEDIO DE HORAS",36,83,"CE36","50.665120840800171",TRUE,FALSE
"ine","PROMEDIO DE HORAS",37,83,"CE37","37.584165477888739",TRUE,FALSE
"ine","PROMEDIO DE HORAS",38,83,"CE38","49.798104015027008",TRUE,FALSE
"ine","PROMEDIO DE HORAS",6,84,"CF6","Mujeres",FALSE,FALSE
"ine","PROMEDIO DE HORAS",7,84,"CF7","39.187119667314306",TRUE,FALSE
"ine","PROMEDIO DE HORAS",9,84,"CF9","25.933373314220553",TRUE,FALSE
"ine","PROMEDIO DE HORAS",10,84,"CF10","41.462424034148455",TRUE,FALSE
"ine","PROMEDIO DE HORAS",11,84,"CF11","41.451733469588561",TRUE,FALSE
"ine","PROMEDIO DE HORAS",12,84,"CF12","41.693376941946035",TRUE,FALSE
"ine","PROMEDIO DE HORAS",13,84,"CF13","40.75037563407033",TRUE,FALSE
"ine","PROMEDIO DE HORAS",14,84,"CF14","48.11511279726659",TRUE,FALSE
"ine","PROMEDIO DE HORAS",15,84,"CF15","34.878925066996892",TRUE,FALSE
"ine","PROMEDIO DE HORAS",16,84,"CF16","39.949730257847982",TRUE,FALSE
"ine","PROMEDIO DE HORAS",18,84,"CF18","40.7968648456621",TRUE,FALSE
"ine","PROMEDIO DE HORAS",20,84,"CF20","28.118840178859539",TRUE,FALSE
"ine","PROMEDIO DE HORAS",21,84,"CF21","42.213781700227472",TRUE,FALSE
"ine","PROMEDIO DE HORAS",22,84,"CF22","42.239165631653641",TRUE,FALSE
"ine","PROMEDIO DE HORAS",23,84,"CF23","41.734505862646564",TRUE,FALSE
"ine","PROMEDIO DE HORAS",24,84,"CF24","40.967453602288629",TRUE,FALSE
"ine","PROMEDIO DE HORAS",25,84,"CF25","48.130056478498595",TRUE,FALSE
"ine","PROMEDIO DE HORAS",26,84,"CF26","35.450285601931903",TRUE,FALSE
"ine","PROMEDIO DE HORAS",27,84,"CF27","39.950090889397472",TRUE,FALSE
"ine","PROMEDIO DE HORAS",29,84,"CF29","34.232200443290473",TRUE,FALSE
"ine","PROMEDIO DE HORAS",31,84,"CF31","25.521258008153762",TRUE,FALSE
"ine","PROMEDIO DE HORAS",32,84,"CF32","36.896185355862784",TRUE,FALSE
"ine","PROMEDIO DE HORAS",33,84,"CF33","36.872968790301776",TRUE,FALSE
"ine","PROMEDIO DE HORAS",34,84,"CF34","40",TRUE,FALSE
"ine","PROMEDIO DE HORAS",35,84,"CF35","39.727543197162149",TRUE,FALSE
"ine","PROMEDIO DE HORAS",36,84,"CF36","48.052959946041334",TRUE,FALSE
"ine","PROMEDIO DE HORAS",37,84,"CF37","32.247968706472278",TRUE,FALSE
"ine","PROMEDIO DE HORAS",38,84,"CF38","39.946409989594166",TRUE,FALSE
"ine","PROMEDIO DE HORAS",5,85,"CG5","4° Trimestre",FALSE,FALSE
"ine","PROMEDIO DE HORAS",6,85,"CG6","Total",FALSE,FALSE
"ine","PROMEDIO DE HORAS",7,85,"CG7","43.77308280797773",TRUE,FALSE
"ine","PROMEDIO DE HORAS",9,85,"CG9","35.932593991263914",TRUE,FALSE
"ine","PROMEDIO DE HORAS",10,85,"CG10","46.620669191303932",TRUE,FALSE
"ine","PROMEDIO DE HORAS",11,85,"CG11","45.961110063967389",TRUE,FALSE
"ine","PROMEDIO DE HORAS",12,85,"CG12","47.573429310462124",TRUE,FALSE
"ine","PROMEDIO DE HORAS",13,85,"CG13","44.500920759138715",TRUE,FALSE
"ine","PROMEDIO DE HORAS",14,85,"CG14","51.349404604962302",TRUE,FALSE
"ine","PROMEDIO DE HORAS",15,85,"CG15","36.350933630179355",TRUE,FALSE
"ine","PROMEDIO DE HORAS",16,85,"CG16","45.251885839945409",TRUE,FALSE
"ine","PROMEDIO DE HORAS",18,85,"CG18","44.726589688971821",TRUE,FALSE
"ine","PROMEDIO DE HORAS",20,85,"CG20","36.035510856283494",TRUE,FALSE
"ine","PROMEDIO DE HORAS",21,85,"CG21","46.900224673438345",TRUE,FALSE
"ine","PROMEDIO DE HORAS",22,85,"CG22","46.327687664051723",TRUE,FALSE
"ine","PROMEDIO DE HORAS",23,85,"CG23","47.842147054152761",TRUE,FALSE
"ine","PROMEDIO DE HORAS",24,85,"CG24","44.45241788996448",TRUE,FALSE
"ine","PROMEDIO DE HORAS",25,85,"CG25","50.798766840155096",TRUE,FALSE
"ine","PROMEDIO DE HORAS",26,85,"CG26","36.945433419531014",TRUE,FALSE
"ine","PROMEDIO DE HORAS",27,85,"CG27","45.091334629620256",TRUE,FALSE
"ine","PROMEDIO DE HORAS",29,85,"CG29","41.341610488005287",TRUE,FALSE
"ine","PROMEDIO DE HORAS",31,85,"CG31","35.917062196260133",TRUE,FALSE
"ine","PROMEDIO DE HORAS",32,85,"CG32","45.765252842133478",TRUE,FALSE
"ine","PROMEDIO DE HORAS",33,85,"CG33","44.554525122156193",TRUE,FALSE
"ine","PROMEDIO DE HORAS",34,85,"CG34","46.956682647825723",TRUE,FALSE
"ine","PROMEDIO DE HORAS",35,85,"CG35","44.723226447741389",TRUE,FALSE
"ine","PROMEDIO DE HORAS",36,85,"CG36","53.607143053169551",TRUE,FALSE
"ine","PROMEDIO DE HORAS",37,85,"CG37","33.828463259114486",TRUE,FALSE
"ine","PROMEDIO DE HORAS",38,85,"CG38","46.520098788662857",TRUE,FALSE
"ine","PROMEDIO DE HORAS",6,86,"CH6","Hombres",FALSE,FALSE
"ine","PROMEDIO DE HORAS",7,86,"CH7","46.201606442600941",TRUE,FALSE
"ine","PROMEDIO DE HORAS",9,86,"CH9","39.629975014841065",TRUE,FALSE
"ine","PROMEDIO DE HORAS",10,86,"CH10","48.312917349509569",TRUE,FALSE
"ine","PROMEDIO DE HORAS",11,86,"CH11","48.9166078793141",TRUE,FALSE
"ine","PROMEDIO DE HORAS",12,86,"CH12","47.728879108571689",TRUE,FALSE
"ine","PROMEDIO DE HORAS",13,86,"CH13","47.216205430446919",TRUE,FALSE
"ine","PROMEDIO DE HORAS",14,86,"CH14","51.645589300718726",TRUE,FALSE
"ine","PROMEDIO DE HORAS",15,86,"CH15","38.662421638086933",TRUE,FALSE
"ine","PROMEDIO DE HORAS",16,86,"CH16","48.38117931546153",TRUE,FALSE
"ine","PROMEDIO DE HORAS",18,86,"CH18","47.209879989734311",TRUE,FALSE
"ine","PROMEDIO DE HORAS",20,86,"CH20","41.301521333937835",TRUE,FALSE
"ine","PROMEDIO DE HORAS",21,86,"CH21","48.441695113269212",TRUE,FALSE
"ine","PROMEDIO DE HORAS",22,86,"CH22","48.774175673547461",TRUE,FALSE
"ine","PROMEDIO DE HORAS",23,86,"CH23","48.079189534669212",TRUE,FALSE
"ine","PROMEDIO DE HORAS",24,86,"CH24","47.01515226009019",TRUE,FALSE
"ine","PROMEDIO DE HORAS",25,86,"CH25","51.397742362248039",TRUE,FALSE
"ine","PROMEDIO DE HORAS",26,86,"CH26","38.684874140084325",TRUE,FALSE
"ine","PROMEDIO DE HORAS",27,86,"CH27","48.063755505185654",TRUE,FALSE
"ine","PROMEDIO DE HORAS",29,86,"CH29","43.976553928095846",TRUE,FALSE
"ine","PROMEDIO DE HORAS",31,86,"CH31","39.381309952038357",TRUE,FALSE
"ine","PROMEDIO DE HORAS",32,86,"CH32","47.963181769357277",TRUE,FALSE
"ine","PROMEDIO DE HORAS",33,86,"CH33","49.408005151631002",TRUE,FALSE
"ine","PROMEDIO DE HORAS",34,86,"CH34","46.956682647825723",TRUE,FALSE
"ine","PROMEDIO DE HORAS",35,86,"CH35","48.219033551382097",TRUE,FALSE
"ine","PROMEDIO DE HORAS",36,86,"CH36","52.724104415440152",TRUE,FALSE
"ine","PROMEDIO DE HORAS",37,86,"CH37","38.556726235520124",TRUE,FALSE
"ine","PROMEDIO DE HORAS",38,86,"CH38","50.743041749502986",TRUE,FALSE
"ine","PROMEDIO DE HORAS",6,87,"CI6","Mujeres",FALSE,FALSE
"ine","PROMEDIO DE HORAS",7,87,"CI7","40.392492277718489",TRUE,FALSE
"ine","PROMEDIO DE HORAS",9,87,"CI9","24.493450663006833",TRUE,FALSE
"ine","PROMEDIO DE HORAS",10,87,"CI10","40.527147672770617",TRUE,FALSE
"ine","PROMEDIO DE HORAS",11,87,"CI11","40.44167820828973",TRUE,FALSE
"ine","PROMEDIO DE HORAS",12,87,"CI12","42.089211298039821",TRUE,FALSE
"ine","PROMEDIO DE HORAS",13,87,"CI13","41.844793145727891",TRUE,FALSE
"ine","PROMEDIO DE HORAS",14,87,"CI14","51.002811954074517",TRUE,FALSE
"ine","PROMEDIO DE HORAS",15,87,"CI15","35.047254375991123",TRUE,FALSE
"ine","PROMEDIO DE HORAS",16,87,"CI16","38.802637433760772",TRUE,FALSE
"ine","PROMEDIO DE HORAS",18,87,"CI18","41.597676634566554",TRUE,FALSE
"ine","PROMEDIO DE HORAS",20,87,"CI20","20.540724820277184",TRUE,FALSE
"ine","PROMEDIO DE HORAS",21,87,"CI21","42.046557521530445",TRUE,FALSE
"ine","PROMEDIO DE HORAS",22,87,"CI22","42.043734934836806",TRUE,FALSE
"ine","PROMEDIO DE HORAS",23,87,"CI23","42.089211298039821",TRUE,FALSE
"ine","PROMEDIO DE HORAS",24,87,"CI24","41.871350807310669",TRUE,FALSE
"ine","PROMEDIO DE HORAS",25,87,"CI25","50.080192693319034",TRUE,FALSE
"ine","PROMEDIO DE HORAS",26,87,"CI26","35.934637125748537",TRUE,FALSE
"ine","PROMEDIO DE HORAS",27,87,"CI27","39.092504718252925",TRUE,FALSE
"ine","PROMEDIO DE HORAS",29,87,"CI29","36.570157276784009",TRUE,FALSE
"ine","PROMEDIO DE HORAS",31,87,"CI31","25.11650564829851",TRUE,FALSE
"ine","PROMEDIO DE HORAS",32,87,"CI32","32.7917479516192",TRUE,FALSE
"ine","PROMEDIO DE HORAS",33,87,"CI33","32.7917479516192",TRUE,FALSE
"ine","PROMEDIO DE HORAS",34,87,"CI34","-",FALSE,TRUE
"ine","PROMEDIO DE HORAS",35,87,"CI35","41.732261794973113",TRUE,FALSE
"ine","PROMEDIO DE HORAS",36,87,"CI36","54.540642465985435",TRUE,FALSE
"ine","PROMEDIO DE HORAS",37,87,"CI37","31.486259960207228",TRUE,FALSE
"ine","PROMEDIO DE HORAS",38,87,"CI38","36.187839481151208",TRUE,FALSE
"ine","PROMEDIO DE HORAS",4,88,"CJ4","Año 2024",FALSE,FALSE
"ine","PROMEDIO DE HORAS",5,88,"CJ5","1er Trimestre",FALSE,FALSE
"ine","PROMEDIO DE HORAS",6,88,"CJ6","Total",FALSE,FALSE
"ine","PROMEDIO DE HORAS",7,88,"CJ7","43.512235064486617",TRUE,FALSE
"ine","PROMEDIO DE HORAS",9,88,"CJ9","33.945029003279799",TRUE,FALSE
"ine","PROMEDIO DE HORAS",10,88,"CJ10","47.062384510464653",TRUE,FALSE
"ine","PROMEDIO DE HORAS",11,88,"CJ11","46.632784267841622",TRUE,FALSE
"ine","PROMEDIO DE HORAS",12,88,"CJ12","47.644506283958989",TRUE,FALSE
"ine","PROMEDIO DE HORAS",13,88,"CJ13","44.286963404659616",TRUE,FALSE
"ine","PROMEDIO DE HORAS",14,88,"CJ14","50.758940136042781",TRUE,FALSE
"ine","PROMEDIO DE HORAS",15,88,"CJ15","36.255773805923532",TRUE,FALSE
"ine","PROMEDIO DE HORAS",16,88,"CJ16","45.228425191796234",TRUE,FALSE
"ine","PROMEDIO DE HORAS",18,88,"CJ18","44.783457821058157",TRUE,FALSE
"ine","PROMEDIO DE HORAS",20,88,"CJ20","37.828512601215557",TRUE,FALSE
"ine","PROMEDIO DE HORAS",21,88,"CJ21","47.326475687278155",TRUE,FALSE
"ine","PROMEDIO DE HORAS",22,88,"CJ22","47.304433933400091",TRUE,FALSE
"ine","PROMEDIO DE HORAS",23,88,"CJ23","47.355752280428106",TRUE,FALSE
"ine","PROMEDIO DE HORAS",24,88,"CJ24","44.359607845186723",TRUE,FALSE
"ine","PROMEDIO DE HORAS",25,88,"CJ25","50.743362206069122",TRUE,FALSE
"ine","PROMEDIO DE HORAS",26,88,"CJ26","36.616140671456833",TRUE,FALSE
"ine","PROMEDIO DE HORAS",27,88,"CJ27","45.020188726022816",TRUE,FALSE
"ine","PROMEDIO DE HORAS",29,88,"CJ29","40.185139867013469",TRUE,FALSE
"ine","PROMEDIO DE HORAS",31,88,"CJ31","33.351163156811261",TRUE,FALSE
"ine","PROMEDIO DE HORAS",32,88,"CJ32","46.297836018109443",TRUE,FALSE
"ine","PROMEDIO DE HORAS",33,88,"CJ33","44.751135152666478",TRUE,FALSE
"ine","PROMEDIO DE HORAS",34,88,"CJ34","48.519222771206593",TRUE,FALSE
"ine","PROMEDIO DE HORAS",35,88,"CJ35","43.941960715093437",TRUE,FALSE
"ine","PROMEDIO DE HORAS",36,88,"CJ36","50.82268825893243",TRUE,FALSE
"ine","PROMEDIO DE HORAS",37,88,"CJ37","34.681533445178026",TRUE,FALSE
"ine","PROMEDIO DE HORAS",38,88,"CJ38","47.381003606910106",TRUE,FALSE
"ine","PROMEDIO DE HORAS",6,89,"CK6","Hombres",FALSE,FALSE
"ine","PROMEDIO DE HORAS",7,89,"CK7","45.811355054224208",TRUE,FALSE
"ine","PROMEDIO DE HORAS",9,89,"CK9","37.007654936268551",TRUE,FALSE
"ine","PROMEDIO DE HORAS",10,89,"CK10","48.177020775326582",TRUE,FALSE
"ine","PROMEDIO DE HORAS",11,89,"CK11","48.551726956701337",TRUE,FALSE
"ine","PROMEDIO DE HORAS",12,89,"CK12","47.805568350478524",TRUE,FALSE
"ine","PROMEDIO DE HORAS",13,89,"CK13","47.098938282360365",TRUE,FALSE
"ine","PROMEDIO DE HORAS",14,89,"CK14","51.362575665540575",TRUE,FALSE
"ine","PROMEDIO DE HORAS",15,89,"CK15","38.368405208358546",TRUE,FALSE
"ine","PROMEDIO DE HORAS",16,89,"CK16","48.349710218521658",TRUE,FALSE
"ine","PROMEDIO DE HORAS",18,89,"CK18","47.291632568003394",TRUE,FALSE
"ine","PROMEDIO DE HORAS",20,89,"CK20","41.953657100021431",TRUE,FALSE
"ine","PROMEDIO DE HORAS",21,89,"CK21","48.17529769826298",TRUE,FALSE
"ine","PROMEDIO DE HORAS",22,89,"CK22","48.802072448115787",TRUE,FALSE
"ine","PROMEDIO DE HORAS",23,89,"CK23","47.559530159385652",TRUE,FALSE
"ine","PROMEDIO DE HORAS",24,89,"CK24","47.169313011435356",TRUE,FALSE
"ine","PROMEDIO DE HORAS",25,89,"CK25","51.561862994846194",TRUE,FALSE
"ine","PROMEDIO DE HORAS",26,89,"CK26","38.418106563300661",TRUE,FALSE
"ine","PROMEDIO DE HORAS",27,89,"CK27","47.79463665156895",TRUE,FALSE
"ine","PROMEDIO DE HORAS",29,89,"CK29","42.415498114350228",TRUE,FALSE
"ine","PROMEDIO DE HORAS",31,89,"CK31","36.242841115614389",TRUE,FALSE
"ine","PROMEDIO DE HORAS",32,89,"CK32","48.181932897862254",TRUE,FALSE
"ine","PROMEDIO DE HORAS",33,89,"CK33","47.850303416916134",TRUE,FALSE
"ine","PROMEDIO DE HORAS",34,89,"CK34","48.519222771206593",TRUE,FALSE
"ine","PROMEDIO DE HORAS",35,89,"CK35","46.763865703114739",TRUE,FALSE
"ine","PROMEDIO DE HORAS",36,89,"CK36","50.495395816242805",TRUE,FALSE
"ine","PROMEDIO DE HORAS",37,89,"CK37","38.181404699911027",TRUE,FALSE
"ine","PROMEDIO DE HORAS",38,89,"CK38","53.328257049619275",TRUE,FALSE
"ine","PROMEDIO DE HORAS",6,90,"CL6","Mujeres",FALSE,FALSE
"ine","PROMEDIO DE HORAS",7,90,"CL7","40.187148652622852",TRUE,FALSE
"ine","PROMEDIO DE HORAS",9,90,"CL9","25.563632081951432",TRUE,FALSE
"ine","PROMEDIO DE HORAS",10,90,"CL10","42.034039305107321",TRUE,FALSE
"ine","PROMEDIO DE HORAS",11,90,"CL11","41.975157160460327",TRUE,FALSE
"ine","PROMEDIO DE HORAS",12,90,"CL12","42.7629265770424",TRUE,FALSE
"ine","PROMEDIO DE HORAS",13,90,"CL13","41.437665031881203",TRUE,FALSE
"ine","PROMEDIO DE HORAS",14,90,"CL14","49.992058990357371",TRUE,FALSE
"ine","PROMEDIO DE HORAS",15,90,"CL15","35.04578595960659",TRUE,FALSE
"ine","PROMEDIO DE HORAS",16,90,"CL16","39.032580806397846",TRUE,FALSE
"ine","PROMEDIO DE HORAS",18,90,"CL18","41.471548674482655",TRUE,FALSE
"ine","PROMEDIO DE HORAS",20,90,"CL20","26.119233984345314",TRUE,FALSE
"ine","PROMEDIO DE HORAS",21,90,"CL21","43.579530797032035",TRUE,FALSE
"ine","PROMEDIO DE HORAS",22,90,"CL22","43.669052106508722",TRUE,FALSE
"ine","PROMEDIO DE HORAS",23,90,"CL23","42.7629265770424",TRUE,FALSE
"ine","PROMEDIO DE HORAS",24,90,"CL24","41.510080381037888",TRUE,FALSE
"ine","PROMEDIO DE HORAS",25,90,"CL25","49.675137706944895",TRUE,FALSE
"ine","PROMEDIO DE HORAS",26,90,"CL26","35.630583669705047",TRUE,FALSE
"ine","PROMEDIO DE HORAS",27,90,"CL27","39.725457555903709",TRUE,FALSE
"ine","PROMEDIO DE HORAS",29,90,"CL29","36.057362071542066",TRUE,FALSE
"ine","PROMEDIO DE HORAS",31,90,"CL31","25.481257393949601",TRUE,FALSE
"ine","PROMEDIO DE HORAS",32,90,"CL32","37.230839452272278",TRUE,FALSE
"ine","PROMEDIO DE HORAS",33,90,"CL33","37.230839452272278",TRUE,FALSE
"ine","PROMEDIO DE HORAS",34,90,"CL34","-",FALSE,TRUE
"ine","PROMEDIO DE HORAS",35,90,"CL35","41.094632032713172",TRUE,FALSE
"ine","PROMEDIO DE HORAS",36,90,"CL36","51.195417600896867",TRUE,FALSE
"ine","PROMEDIO DE HORAS",37,90,"CL37","32.244371256110696",TRUE,FALSE
"ine","PROMEDIO DE HORAS",38,90,"CL38","28.929387331256489",TRUE,FALSE
"ine","PROMEDIO DE HORAS",5,91,"CM5","2° Trimestre",FALSE,FALSE
"ine","PROMEDIO DE HORAS",6,91,"CM6","Total",FALSE,FALSE
"ine","PROMEDIO DE HORAS",7,91,"CM7","42.933464785448926",TRUE,FALSE
"ine","PROMEDIO DE HORAS",9,91,"CM9","35.059814009661871",TRUE,FALSE
"ine","PROMEDIO DE HORAS",10,91,"CM10","45.797407296796131",TRUE,FALSE
"ine","PROMEDIO DE HORAS",11,91,"CM11","44.835945453892116",TRUE,FALSE
"ine","PROMEDIO DE HORAS",12,91,"CM12","47.124384216094704",TRUE,FALSE
"ine","PROMEDIO DE HORAS",13,91,"CM13","43.726830337787121",TRUE,FALSE
"ine","PROMEDIO DE HORAS",14,91,"CM14","49.251727634262089",TRUE,FALSE
"ine","PROMEDIO DE HORAS",15,91,"CM15","36.401536641828564",TRUE,FALSE
"ine","PROMEDIO DE HORAS",16,91,"CM16","46.224828748659185",TRUE,FALSE
"ine","PROMEDIO DE HORAS",18,91,"CM18","44.055373774691674",TRUE,FALSE
"ine","PROMEDIO DE HORAS",20,91,"CM20","35.840222654062785",TRUE,FALSE
"ine","PROMEDIO DE HORAS",21,91,"CM21","45.778469579486789",TRUE,FALSE
"ine","PROMEDIO DE HORAS",22,91,"CM22","44.797413859141137",TRUE,FALSE
"ine","PROMEDIO DE HORAS",23,91,"CM23","47.200549648835477",TRUE,FALSE
"ine","PROMEDIO DE HORAS",24,91,"CM24","43.900507988344835",TRUE,FALSE
"ine","PROMEDIO DE HORAS",25,91,"CM25","49.133435331703389",TRUE,FALSE
"ine","PROMEDIO DE HORAS",26,91,"CM26","36.740738901116693",TRUE,FALSE
"ine","PROMEDIO DE HORAS",27,91,"CM27","46.455575163130483",TRUE,FALSE
"ine","PROMEDIO DE HORAS",29,91,"CM29","39.973039673482745",TRUE,FALSE
"ine","PROMEDIO DE HORAS",31,91,"CM31","34.925676096445301",TRUE,FALSE
"ine","PROMEDIO DE HORAS",32,91,"CM32","45.859424754128803",TRUE,FALSE
"ine","PROMEDIO DE HORAS",33,91,"CM33","44.973995498957095",TRUE,FALSE
"ine","PROMEDIO DE HORAS",34,91,"CM34","46.90259162853863",TRUE,FALSE
"ine","PROMEDIO DE HORAS",35,91,"CM35","42.86931249744034",TRUE,FALSE
"ine","PROMEDIO DE HORAS",36,91,"CM36","49.786333874307516",TRUE,FALSE
"ine","PROMEDIO DE HORAS",37,91,"CM37","34.898459316321599",TRUE,FALSE
"ine","PROMEDIO DE HORAS",38,91,"CM38","44.173649501894204",TRUE,FALSE
"ine","PROMEDIO DE HORAS",6,92,"CN6","Hombres",FALSE,FALSE
"ine","PROMEDIO DE HORAS",7,92,"CN7","45.347439011922894",TRUE,FALSE
"ine","PROMEDIO DE HORAS",9,92,"CN9","38.649659953002171",TRUE,FALSE
"ine","PROMEDIO DE HORAS",10,92,"CN10","47.317415131488261",TRUE,FALSE
"ine","PROMEDIO DE HORAS",11,92,"CN11","47.475169295556753",TRUE,FALSE
"ine","PROMEDIO DE HORAS",12,92,"CN12","47.156310068480728",TRUE,FALSE
"ine","PROMEDIO DE HORAS",13,92,"CN13","46.466524815074237",TRUE,FALSE
"ine","PROMEDIO DE HORAS",14,92,"CN14","50.278621414782165",TRUE,FALSE
"ine","PROMEDIO DE HORAS",15,92,"CN15","37.868794819197475",TRUE,FALSE
"ine","PROMEDIO DE HORAS",16,92,"CN16","49.836900982349377",TRUE,FALSE
"ine","PROMEDIO DE HORAS",18,92,"CN18","46.46972545033492",TRUE,FALSE
"ine","PROMEDIO DE HORAS",20,92,"CN20","38.022674958607574",TRUE,FALSE
"ine","PROMEDIO DE HORAS",21,92,"CN21","47.335488461816411",TRUE,FALSE
"ine","PROMEDIO DE HORAS",22,92,"CN22","47.388378062252286",TRUE,FALSE
"ine","PROMEDIO DE HORAS",23,92,"CN23","47.279706900293547",TRUE,FALSE
"ine","PROMEDIO DE HORAS",24,92,"CN24","46.59937045505545",TRUE,FALSE
"ine","PROMEDIO DE HORAS",25,92,"CN25","50.260525077140336",TRUE,FALSE
"ine","PROMEDIO DE HORAS",26,92,"CN26","38.105647710959403",TRUE,FALSE
"ine","PROMEDIO DE HORAS",27,92,"CN27","49.819010086233028",TRUE,FALSE
"ine","PROMEDIO DE HORAS",29,92,"CN29","42.768044771003254",TRUE,FALSE
"ine","PROMEDIO DE HORAS",31,92,"CN31","38.770947582220195",TRUE,FALSE
"ine","PROMEDIO DE HORAS",32,92,"CN32","47.26263017761449",TRUE,FALSE
"ine","PROMEDIO DE HORAS",33,92,"CN33","47.756014648933736",TRUE,FALSE
"ine","PROMEDIO DE HORAS",34,92,"CN34","46.805647975330658",TRUE,FALSE
"ine","PROMEDIO DE HORAS",35,92,"CN35","45.790784342761285",TRUE,FALSE
"ine","PROMEDIO DE HORAS",36,92,"CN36","50.363318157340792",TRUE,FALSE
"ine","PROMEDIO DE HORAS",37,92,"CN37","36.81002281284195",TRUE,FALSE
"ine","PROMEDIO DE HORAS",38,92,"CN38","49.972851363103565",TRUE,FALSE
"ine","PROMEDIO DE HORAS",6,93,"CO6","Mujeres",FALSE,FALSE
"ine","PROMEDIO DE HORAS",7,93,"CO7","39.512003906703512",TRUE,FALSE
"ine","PROMEDIO DE HORAS",9,93,"CO9","24.946189167757755",TRUE,FALSE
"ine","PROMEDIO DE HORAS",10,93,"CO10","38.336834978148886",TRUE,FALSE
"ine","PROMEDIO DE HORAS",11,93,"CO11","37.917652544486529",TRUE,FALSE
"ine","PROMEDIO DE HORAS",12,93,"CO12","45.687393040501995",TRUE,FALSE
"ine","PROMEDIO DE HORAS",13,93,"CO13","41.136111571765092",TRUE,FALSE
"ine","PROMEDIO DE HORAS",14,93,"CO14","48.126325259384849",TRUE,FALSE
"ine","PROMEDIO DE HORAS",15,93,"CO15","35.526788475649298",TRUE,FALSE
"ine","PROMEDIO DE HORAS",16,93,"CO16","39.652921786994369",TRUE,FALSE
"ine","PROMEDIO DE HORAS",18,93,"CO18","40.939918122464853",TRUE,FALSE
"ine","PROMEDIO DE HORAS",20,93,"CO20","26.186048588781713",TRUE,FALSE
"ine","PROMEDIO DE HORAS",21,93,"CO21","38.900069992755164",TRUE,FALSE
"ine","PROMEDIO DE HORAS",22,93,"CO22","38.536052659128984",TRUE,FALSE
"ine","PROMEDIO DE HORAS",23,93,"CO23","44.440151364270072",TRUE,FALSE
"ine","PROMEDIO DE HORAS",24,93,"CO24","41.323624756638978",TRUE,FALSE
"ine","PROMEDIO DE HORAS",25,93,"CO25","47.881880664016542",TRUE,FALSE
"ine","PROMEDIO DE HORAS",26,93,"CO26","35.924919898024996",TRUE,FALSE
"ine","PROMEDIO DE HORAS",27,93,"CO27","40.618648751338483",TRUE,FALSE
"ine","PROMEDIO DE HORAS",29,93,"CO29","34.853865760407828",TRUE,FALSE
"ine","PROMEDIO DE HORAS",31,93,"CO31","24.803460897818187",TRUE,FALSE
"ine","PROMEDIO DE HORAS",32,93,"CO32","35.477401658250741",TRUE,FALSE
"ine","PROMEDIO DE HORAS",33,93,"CO33","34.927355565398983",TRUE,FALSE
"ine","PROMEDIO DE HORAS",34,93,"CO34","72",TRUE,FALSE
"ine","PROMEDIO DE HORAS",35,93,"CO35","40.235512365525537",TRUE,FALSE
"ine","PROMEDIO DE HORAS",36,93,"CO36","49.190423824150251",TRUE,FALSE
